,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,epoch duration,run duration,lr,batch_size
0,0,1.232912954711914,0.5946912109375,0.7087666666666667,0.7870000004768372,3.7782340049743652,6.1315083503723145,0.001,1024
1,1,0.48137291742960614,0.472220166015625,0.8293166666666667,0.8341000080108643,2.3884313106536865,8.53104853630066,0.001,1024
2,2,0.4134803342183431,0.432206396484375,0.8529166666666667,0.8481999635696411,2.392192840576172,10.932022333145142,0.001,1024
3,3,0.37759143397013345,0.4084690185546875,0.8636666666666667,0.854699969291687,2.3834657669067383,13.324653625488281,0.001,1024
4,4,0.3510385683695475,0.3898209228515625,0.8730833333333333,0.863099992275238,2.4128401279449463,15.746753454208374,0.001,1024
5,5,0.3350189214070638,0.3881296875,0.8776333333333334,0.8624999523162842,2.3447349071502686,18.101061582565308,0.001,1024
6,6,0.3204170318603516,0.380137353515625,0.88315,0.8637999892234802,2.4964942932128906,20.606791019439697,0.001,1024
7,7,0.30209764607747397,0.36639365234375,0.8893333333333333,0.8702999949455261,2.4464941024780273,23.06265354156494,0.001,1024
8,8,0.2925462295532227,0.3614689453125,0.8929,0.8720999956130981,2.29945707321167,25.371488571166992,0.001,1024
9,9,0.27946187845865883,0.35419521484375,0.8975166666666666,0.8777999877929688,2.3594720363616943,27.740304708480835,0.001,1024
10,10,0.2700227444966634,0.3618046875,0.9014,0.8739999532699585,2.3112871646881104,30.061201810836792,0.001,1024
11,11,0.2677908943176269,0.3453253173828125,0.9006666666666666,0.8797000050544739,2.4985015392303467,32.56937766075134,0.001,1024
12,12,0.2540527153015137,0.3520798583984375,0.9063,0.8800999522209167,2.3918673992156982,34.9733726978302,0.001,1024
13,13,0.24649068959554035,0.357805810546875,0.9089333333333334,0.8794999718666077,2.4157779216766357,37.399381160736084,0.001,1024
14,14,0.23865197525024415,0.3515852294921875,0.9118833333333334,0.8799999952316284,2.344841957092285,39.75576853752136,0.001,1024
15,15,0.2333487752278646,0.33236279296875,0.9128,0.8845999836921692,2.4169445037841797,42.18276619911194,0.001,1024
16,16,0.23042071278889975,0.3539104248046875,0.9144166666666667,0.8805999755859375,2.4502134323120117,44.64326763153076,0.001,1024
17,17,0.22847230784098307,0.341679638671875,0.91595,0.8815999627113342,2.494211196899414,47.14785146713257,0.001,1024
18,18,0.22158484268188477,0.3476656494140625,0.9168166666666666,0.8800999522209167,2.384814500808716,49.54337286949158,0.001,1024
19,19,0.21753887430826824,0.349312744140625,0.9191666666666667,0.8824999928474426,2.37550950050354,51.92991757392883,0.001,1024
20,20,0.21710298131306965,0.355431591796875,0.91835,0.8799999952316284,2.333109140396118,54.273388385772705,0.001,1024
21,21,0.21501306304931642,0.3467836181640625,0.9194833333333333,0.8865999579429626,2.5416386127471924,56.826576232910156,0.001,1024
22,22,0.21047953567504882,0.33773232421875,0.9211333333333334,0.8865000009536743,2.4071874618530273,59.24423575401306,0.001,1024
23,23,0.20896181615193685,0.347938232421875,0.9221166666666667,0.8845999836921692,2.5302956104278564,61.78521275520325,0.001,1024
24,24,0.2018651072184245,0.354780908203125,0.9251833333333334,0.8804999589920044,2.4710731506347656,64.26737642288208,0.001,1024
25,25,0.20015864384969076,0.3433739013671875,0.9254833333333333,0.8872999548912048,2.450993776321411,66.72918581962585,0.001,1024
26,26,0.2047084358215332,0.3403827880859375,0.924,0.8885999917984009,2.542200803756714,69.28238916397095,0.001,1024
27,27,0.19839180018107097,0.33962509765625,0.9253166666666667,0.8876999616622925,2.5823750495910645,71.87638783454895,0.001,1024
28,28,0.1927982780456543,0.3706574951171875,0.9288166666666666,0.8750999569892883,2.464365005493164,74.35248851776123,0.001,1024
29,29,0.19549303092956544,0.3555955810546875,0.9266666666666666,0.8865000009536743,2.4463489055633545,76.81031966209412,0.001,1024
30,30,0.19754470698038737,0.3547644287109375,0.92505,0.8876000046730042,2.483647346496582,79.30531787872314,0.001,1024
31,31,0.19116983299255372,0.3464471435546875,0.9291666666666667,0.8887999653816223,2.4823153018951416,81.79900026321411,0.001,1024
32,32,0.19160915222167968,0.3596999267578125,0.9266833333333333,0.8866999745368958,2.533848762512207,84.34472417831421,0.001,1024
33,33,0.19287184079488118,0.3530632080078125,0.9274666666666667,0.8886999487876892,2.65541410446167,87.01176333427429,0.001,1024
34,34,0.18945584602355958,0.3657704345703125,0.9296,0.8853999972343445,2.5033366680145264,89.52673101425171,0.001,1024
35,35,0.19718907051086426,0.36811171875,0.9258333333333333,0.8876000046730042,2.435502052307129,91.97406673431396,0.001,1024
36,36,0.20023822377522787,0.35786142578125,0.9252833333333333,0.8920999765396118,2.4660189151763916,94.45357179641724,0.001,1024
37,37,0.1907733762105306,0.3579474365234375,0.92815,0.8910999894142151,2.4413790702819824,96.90695786476135,0.001,1024
38,38,0.1990097432454427,0.3773896484375,0.9248333333333333,0.8849999904632568,2.638335943222046,99.55733609199524,0.001,1024
39,39,0.19508170903523764,0.3784010009765625,0.92635,0.8852999806404114,2.478382110595703,102.04818844795227,0.001,1024
40,40,0.19713491872151692,0.375170166015625,0.9249666666666667,0.8889999985694885,2.528831720352173,104.58978199958801,0.001,1024
41,41,0.20377490323384603,0.382920947265625,0.9223,0.8867999911308289,2.392927408218384,106.99508023262024,0.001,1024
42,42,0.2009876942952474,0.36709462890625,0.9239666666666667,0.8912000060081482,2.4288434982299805,109.43696808815002,0.001,1024
43,43,0.1995542985280355,0.3915203125,0.9251833333333334,0.8835999965667725,2.479342460632324,111.9296441078186,0.001,1024
44,44,0.215862638092041,0.407261181640625,0.9194166666666667,0.8815000057220459,2.496945381164551,114.43941473960876,0.001,1024
45,45,0.21223532943725587,0.385301806640625,0.9200666666666667,0.8865000009536743,2.5491244792938232,117.00166869163513,0.001,1024
46,46,0.21218962987263998,0.3922113525390625,0.9208833333333334,0.8835999965667725,2.500816822052002,119.51563453674316,0.001,1024
47,47,0.20836673787434895,0.3674457763671875,0.9214,0.892799973487854,2.530142307281494,122.05884528160095,0.001,1024
48,48,0.2116336176554362,0.375672021484375,0.9201833333333334,0.8903999924659729,2.493712902069092,124.5658278465271,0.001,1024
49,49,0.21422680435180663,0.40116259765625,0.91915,0.8870999813079834,2.4855215549468994,127.06575632095337,0.001,1024
50,50,0.2143289187113444,0.38440166015625,0.9177833333333333,0.8849999904632568,2.483269453048706,129.56252527236938,0.001,1024
51,51,0.2153889689127604,0.383008203125,0.9196333333333333,0.8938999772071838,2.466538429260254,132.0424680709839,0.001,1024
52,52,0.21671678657531737,0.3819744873046875,0.9183,0.8905999660491943,2.514589309692383,134.57055282592773,0.001,1024
53,53,0.22105336481730142,0.387977099609375,0.9169333333333334,0.8914999961853027,2.5386242866516113,137.12282848358154,0.001,1024
54,54,0.2263656946818034,0.3826927001953125,0.91495,0.8898999691009521,2.7633097171783447,139.8998737335205,0.001,1024
55,55,0.22565500094095867,0.3836172607421875,0.9154,0.8886999487876892,2.518739700317383,142.4325988292694,0.001,1024
56,56,0.22360102882385255,0.39521865234375,0.9154833333333333,0.885699987411499,2.557739019393921,145.00447344779968,0.001,1024
57,57,0.22678789978027344,0.4025672119140625,0.9141666666666667,0.8904999494552612,2.5241641998291016,147.5428111553192,0.001,1024
58,58,0.2265041653951009,0.3876327392578125,0.9156,0.8932999968528748,2.4747233390808105,150.03137516975403,0.001,1024
59,59,0.23482035853068034,0.408162109375,0.912,0.8841999769210815,2.6607298851013184,152.70728302001953,0.001,1024
60,60,0.23507463582356772,0.416368017578125,0.9125333333333333,0.8888999819755554,2.5110878944396973,155.23293733596802,0.001,1024
61,61,0.24491405893961588,0.3921989990234375,0.9079833333333334,0.8934999704360962,2.481672525405884,157.72787356376648,0.001,1024
62,62,0.23487938054402668,0.4026178955078125,0.9118,0.88919997215271,2.424116373062134,160.16468143463135,0.001,1024
63,63,0.24098485285441082,0.391143408203125,0.9099333333333334,0.8896999955177307,2.4838154315948486,162.6605200767517,0.001,1024
64,64,0.23976135431925455,0.411949658203125,0.9104333333333333,0.87909996509552,2.5274553298950195,165.199551820755,0.001,1024
65,65,0.2450552241007487,0.395261669921875,0.9087833333333334,0.8904999494552612,2.5528604984283447,167.76416850090027,0.001,1024
66,66,0.23594237213134767,0.392819970703125,0.9117166666666666,0.8910999894142151,2.482304811477661,170.25899243354797,0.001,1024
67,67,0.24803373489379882,0.3914953125,0.9081333333333333,0.8865999579429626,2.4091906547546387,172.67962956428528,0.001,1024
68,68,0.24803783416748046,0.409495751953125,0.9068333333333334,0.8854999542236328,2.5099127292633057,175.2011435031891,0.001,1024
69,69,0.25584432067871093,0.4144955078125,0.9047666666666667,0.8895999789237976,2.4799981117248535,177.69295406341553,0.001,1024
70,70,0.2507227345784505,0.40703994140625,0.9061666666666667,0.8830999732017517,2.463040828704834,180.1683051586151,0.001,1024
71,71,0.2538324061075846,0.4039222900390625,0.9062333333333333,0.8867999911308289,2.664663791656494,182.8673632144928,0.001,1024
72,72,0.2578237342834473,0.3775784423828125,0.9047166666666666,0.8914999961853027,2.4887094497680664,185.36887335777283,0.001,1024
73,73,0.26102732289632163,0.3928949951171875,0.9033,0.8876999616622925,2.7362241744995117,188.1168556213379,0.001,1024
74,74,0.25399889475504556,0.379757861328125,0.9055333333333333,0.8931999802589417,2.61784291267395,190.74645233154297,0.001,1024
75,75,0.2588800895690918,0.40098271484375,0.9029,0.8880999684333801,2.588519811630249,193.34737038612366,0.001,1024
76,76,0.2583944979349772,0.401064599609375,0.90385,0.8873999714851379,2.6370480060577393,195.99712014198303,0.001,1024
77,77,0.26311521606445315,0.399641162109375,0.9030333333333334,0.8899999856948853,2.6562323570251465,198.66502404212952,0.001,1024
78,78,0.2651427759806315,0.3940417724609375,0.90185,0.8908999562263489,2.4900636672973633,201.16676688194275,0.001,1024
79,79,0.2687054901123047,0.41485966796875,0.8999166666666667,0.8859999775886536,2.5524203777313232,203.73085165023804,0.001,1024
80,80,0.26659762700398765,0.40046142578125,0.9007,0.8888999819755554,2.531726121902466,206.27489280700684,0.001,1024
81,81,0.26430625127156576,0.406624169921875,0.90235,0.8853999972343445,2.6112489700317383,208.89784789085388,0.001,1024
82,82,0.26116288579305014,0.3970766357421875,0.9020333333333334,0.8903999924659729,2.4539425373077393,211.36332750320435,0.001,1024
83,83,0.2644625912984212,0.3892962646484375,0.9007833333333334,0.890999972820282,2.5775718688964844,213.95280027389526,0.001,1024
84,84,0.2658311757405599,0.39105458984375,0.9011,0.892799973487854,2.497994899749756,216.4625744819641,0.001,1024
85,85,0.26354954477945963,0.4008373291015625,0.9020833333333333,0.8851999640464783,2.511312484741211,218.98551082611084,0.001,1024
86,86,0.2780660568237305,0.4066580810546875,0.8975833333333333,0.8919000029563904,2.6926348209381104,221.6900143623352,0.001,1024
87,87,0.2762127955118815,0.400761376953125,0.8977,0.88919997215271,2.5050125122070312,224.20672011375427,0.001,1024
88,88,0.27987870890299477,0.4027055908203125,0.8982166666666667,0.8844999670982361,2.5278711318969727,226.74690532684326,0.001,1024
89,89,0.2714511169433594,0.42131591796875,0.8984833333333333,0.8815999627113342,2.590449094772339,229.3496811389923,0.001,1024
90,90,0.2759099332173665,0.40679677734375,0.89825,0.8865999579429626,2.5265815258026123,231.88791847229004,0.001,1024
91,91,0.27766731669108075,0.3984977783203125,0.8962,0.8869999647140503,2.5981051921844482,234.4977991580963,0.001,1024
92,92,0.27870027109781903,0.392242529296875,0.8960666666666667,0.8912999629974365,2.6231539249420166,237.13253378868103,0.001,1024
93,93,0.2785897923787435,0.402884814453125,0.8978333333333334,0.8865000009536743,2.5438895225524902,239.6879758834839,0.001,1024
94,94,0.27770045420328776,0.3939498779296875,0.8977,0.8886999487876892,2.5661911964416504,242.2685956954956,0.001,1024
95,95,0.2812198860168457,0.415391357421875,0.8964833333333333,0.8852999806404114,2.6278162002563477,244.90903759002686,0.001,1024
96,96,0.27846182912190753,0.40818515625,0.8969166666666667,0.8848999738693237,2.5321555137634277,247.45300579071045,0.001,1024
97,97,0.2826013496398926,0.3958143798828125,0.8950333333333333,0.8870999813079834,2.6005311012268066,250.06708693504333,0.001,1024
98,98,0.2865018132527669,0.4006794189453125,0.8939833333333334,0.8921999931335449,2.7177491188049316,252.7965874671936,0.001,1024
99,99,0.27892068506876627,0.3930371337890625,0.8968166666666667,0.8905999660491943,2.5266494750976562,255.334890127182,0.001,1024
100,100,0.2884943374633789,0.414694140625,0.8945166666666666,0.883899986743927,2.590230703353882,257.93674516677856,0.001,1024
101,101,0.2811675641377767,0.397191552734375,0.8963166666666667,0.8852999806404114,2.683720111846924,260.63222765922546,0.001,1024
102,102,0.2927532376607259,0.407267431640625,0.89195,0.8867999911308289,2.8108019828796387,263.45495676994324,0.001,1024
103,103,0.2870257769266764,0.4042354248046875,0.8942166666666667,0.8878999948501587,2.5188119411468506,265.98547554016113,0.001,1024
104,104,0.2765229927062988,0.4068414794921875,0.8983166666666667,0.886199951171875,2.500274419784546,268.4981520175934,0.001,1024
105,105,0.28316548792521157,0.42503388671875,0.8955333333333333,0.8822000026702881,2.526503324508667,271.0370554924011,0.001,1024
106,106,0.2861114382425944,0.4055656005859375,0.8952833333333333,0.8878999948501587,2.6552021503448486,273.70419788360596,0.001,1024
107,107,0.28424214782714846,0.39580107421875,0.8946,0.8904999494552612,2.565241575241089,276.28129982948303,0.001,1024
108,108,0.2899475682576497,0.3978525146484375,0.8938333333333334,0.887499988079071,2.639995813369751,278.9335503578186,0.001,1024
109,109,0.282962698618571,0.3959662109375,0.8955,0.8914999961853027,2.574620246887207,281.5197985172272,0.001,1024
110,110,0.2903032704671224,0.424699951171875,0.8932666666666667,0.8805999755859375,2.6205780506134033,284.1529862880707,0.001,1024
111,111,0.28800751825968424,0.396991943359375,0.8945333333333333,0.8884999752044678,2.588393449783325,286.753214597702,0.001,1024
112,112,0.2986594451904297,0.4092605712890625,0.8911333333333333,0.8872999548912048,2.611130714416504,289.3761901855469,0.001,1024
113,113,0.28818598988850913,0.4042734130859375,0.89345,0.8865999579429626,2.6267149448394775,292.0150828361511,0.001,1024
114,114,0.2976659243265788,0.4090809814453125,0.89115,0.8871999979019165,2.521169900894165,294.5480844974518,0.001,1024
115,115,0.29276860071818034,0.41343720703125,0.8907833333333334,0.8867999911308289,2.4595141410827637,297.0194594860077,0.001,1024
116,116,0.2969285578409831,0.3998680908203125,0.8917666666666667,0.8836999535560608,2.3941497802734375,299.4257700443268,0.001,1024
117,117,0.2968813143412272,0.40356875,0.8908666666666667,0.88919997215271,2.4816365242004395,301.91916394233704,0.001,1024
118,118,0.29852545216878257,0.411855078125,0.8901833333333333,0.8871999979019165,2.457472562789917,304.38900423049927,0.001,1024
119,119,0.2929497917175293,0.400083056640625,0.8931333333333333,0.884399950504303,2.420381546020508,306.82112169265747,0.001,1024
120,120,0.29655499852498374,0.425931591796875,0.8916166666666666,0.8816999793052673,2.4179294109344482,309.25090050697327,0.001,1024
121,121,0.2960140963236491,0.3979017333984375,0.8918666666666667,0.8869999647140503,2.3894615173339844,311.6527609825134,0.001,1024
122,122,0.30018787943522135,0.39961787109375,0.891,0.8848999738693237,2.376146078109741,314.04066228866577,0.001,1024
123,123,0.30166732228597004,0.4003977783203125,0.8905833333333333,0.8865000009536743,2.52070951461792,316.5737352371216,0.001,1024
124,124,0.2992154891967773,0.412697412109375,0.8901,0.882599949836731,2.4028966426849365,318.9889454841614,0.001,1024
125,125,0.3029899269104004,0.4163078125,0.8897833333333334,0.8855999708175659,2.33253812789917,321.33504009246826,0.001,1024
126,126,0.3092132253011068,0.413061572265625,0.8884666666666666,0.8870999813079834,2.4158761501312256,323.7628939151764,0.001,1024
127,127,0.29850775477091473,0.4084525634765625,0.8903833333333333,0.8833000063896179,2.5621769428253174,326.3368630409241,0.001,1024
128,128,0.29909396107991537,0.4073991455078125,0.8909666666666667,0.887499988079071,2.4546473026275635,328.80337023735046,0.001,1024
129,129,0.30659321339925133,0.4058133056640625,0.8900833333333333,0.8852999806404114,2.363058090209961,331.1796214580536,0.001,1024
130,130,0.2969007344563802,0.3979651611328125,0.8901333333333333,0.885699987411499,2.3796916007995605,333.57246136665344,0.001,1024
131,131,0.2994284072875977,0.4005287353515625,0.89205,0.8827999830245972,2.4230053424835205,336.0082800388336,0.001,1024
132,132,0.2978718256632487,0.4003987060546875,0.8929,0.8883999586105347,2.5114827156066895,338.5319390296936,0.001,1024
133,133,0.30039238255818684,0.3991820556640625,0.8906666666666667,0.8851000070571899,2.415786027908325,340.960022687912,0.001,1024
134,134,0.29581470514933267,0.3909739013671875,0.89325,0.8883999586105347,2.3826844692230225,343.35461020469666,0.001,1024
135,135,0.2997352584838867,0.417288623046875,0.89015,0.8876999616622925,2.5986626148223877,345.96509313583374,0.001,1024
136,136,0.3042002385457357,0.407471728515625,0.8905,0.8858999609947205,2.474006414413452,348.45154333114624,0.001,1024
137,137,0.30807031046549477,0.4084359130859375,0.88985,0.8847000002861023,2.511080026626587,350.9742715358734,0.001,1024
138,138,0.31172800903320314,0.417101220703125,0.8872333333333333,0.8797000050544739,2.4908652305603027,353.4768521785736,0.001,1024
139,139,0.309908816019694,0.40480771484375,0.8885166666666666,0.8830999732017517,2.4611988067626953,355.95000410079956,0.001,1024
140,140,0.30927489674886066,0.411774267578125,0.8884833333333333,0.8878999948501587,2.4183506965637207,358.38088035583496,0.001,1024
141,141,0.30690536524454753,0.402623486328125,0.88975,0.8854999542236328,2.3981916904449463,360.79118728637695,0.001,1024
142,142,0.30661646423339844,0.4077910400390625,0.8869333333333334,0.8841999769210815,2.391934633255005,363.19528245925903,0.001,1024
143,143,0.311251953125,0.4058283203125,0.8878,0.8858999609947205,2.4126102924346924,365.62071418762207,0.001,1024
144,144,0.30754934463500977,0.4061718994140625,0.8894166666666666,0.8828999996185303,2.3516509532928467,367.98415350914,0.001,1024
145,145,0.3127422831217448,0.39739189453125,0.8884333333333333,0.8809999823570251,2.406369686126709,370.4028260707855,0.001,1024
146,146,0.3036706331888835,0.3956124755859375,0.8894833333333333,0.8836999535560608,2.5060508251190186,372.92085576057434,0.001,1024
147,147,0.3104755678812663,0.4007602294921875,0.8878333333333334,0.8869999647140503,2.399290084838867,375.3326025009155,0.001,1024
148,148,0.3074012474060059,0.4089731201171875,0.8879166666666667,0.8837999701499939,2.376126289367676,377.7213430404663,0.001,1024
149,149,0.3107328852335612,0.4059155029296875,0.8874833333333333,0.8851000070571899,2.3763530254364014,380.11028027534485,0.001,1024
150,150,0.3351094512939453,0.4202423828125,0.8839666666666667,0.8765999674797058,2.5535190105438232,382.6768946647644,0.001,1024
151,151,0.31410230407714845,0.392554248046875,0.8877333333333334,0.8866999745368958,2.539283037185669,385.2279076576233,0.001,1024
152,152,0.312884534962972,0.4084232421875,0.8876833333333334,0.8848999738693237,2.56711483001709,387.8080270290375,0.001,1024
153,153,0.3118037488301595,0.417111083984375,0.8871333333333333,0.8842999935150146,2.5911643505096436,390.4109950065613,0.001,1024
154,154,0.3098354995727539,0.41422724609375,0.8879,0.8830999732017517,2.3715786933898926,392.7944583892822,0.001,1024
155,155,0.31126872940063477,0.405854052734375,0.8868333333333334,0.8859999775886536,2.4470643997192383,395.25597047805786,0.001,1024
156,156,0.3092887321472168,0.407300390625,0.8874333333333333,0.8836999535560608,2.3885107040405273,397.65637373924255,0.001,1024
157,157,0.31585934092203777,0.410508984375,0.8852666666666666,0.8842999935150146,2.4208180904388428,400.089723110199,0.001,1024
158,158,0.3092567626953125,0.409618115234375,0.8884333333333333,0.8816999793052673,2.4908127784729004,402.593425989151,0.001,1024
159,159,0.3190679041544596,0.400016845703125,0.8872166666666667,0.8854999542236328,2.5412185192108154,405.14640498161316,0.001,1024
160,160,0.3234661694844564,0.428889013671875,0.8853833333333333,0.880899965763092,2.4493649005889893,407.6089015007019,0.001,1024
161,161,0.3161980402628581,0.4111544921875,0.8864666666666666,0.8865999579429626,2.4433131217956543,410.06454491615295,0.001,1024
162,162,0.3127206298828125,0.40081748046875,0.88595,0.8849999904632568,2.543574094772339,412.620374917984,0.001,1024
163,163,0.3197478586832682,0.42132548828125,0.88515,0.8806999921798706,2.4307942390441895,415.06328892707825,0.001,1024
164,164,0.325024685160319,0.4046864990234375,0.8835333333333333,0.8844999670982361,2.4149420261383057,417.49053597450256,0.001,1024
