,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,epoch duration,run duration,lr,batch_size
0,0,0.8154518916447957,0.550485546875,0.7464333333333333,0.8188999891281128,6.562321901321411,12.176697969436646,0.0001,128
1,1,0.4888946507136027,0.49094501953125,0.8318333333333333,0.8312999606132507,4.830951929092407,17.0188889503479,0.0001,128
2,2,0.42504680519104004,0.44561630859375,0.8511666666666666,0.8495000004768372,4.678528070449829,21.707329988479614,0.0001,128
3,3,0.39076397511164346,0.4412154296875,0.8624666666666667,0.8420999646186829,4.513794183731079,26.230535745620728,0.0001,128
4,4,0.3627467529932658,0.412453173828125,0.8705333333333334,0.8568999767303467,4.5151207447052,30.754984855651855,0.0001,128
5,5,0.34381331424713135,0.3971930419921875,0.8770666666666667,0.8580999970436096,4.492455005645752,35.25667762756348,0.0001,128
6,6,0.3270794634183248,0.3961736328125,0.8806,0.8601999878883362,4.564441680908203,39.830594062805176,0.0001,128
7,7,0.3111489287376404,0.387212255859375,0.88775,0.8648999929428101,4.417783498764038,44.25799083709717,0.0001,128
8,8,0.3030716197013855,0.39255234375,0.8897833333333334,0.8650999665260315,4.606656074523926,48.87410855293274,0.0001,128
9,9,0.2905697848161062,0.3691630859375,0.8936,0.8720999956130981,4.598741292953491,53.48245906829834,0.0001,128
10,10,0.28221549733479817,0.3998505126953125,0.8971,0.8633999824523926,4.396546840667725,57.88874316215515,0.0001,128
11,11,0.27098128487269085,0.3646681640625,0.9016333333333333,0.8730999827384949,4.484926223754883,62.3835232257843,0.0001,128
12,12,0.2632839886983236,0.3613516357421875,0.90405,0.8765999674797058,4.678997993469238,67.07240962982178,0.0001,128
13,13,0.2557889810244242,0.3628885498046875,0.9068333333333334,0.8737999796867371,4.4712207317352295,71.55368733406067,0.0001,128
14,14,0.24848625431060792,0.3471734130859375,0.9093166666666667,0.8792999982833862,4.674015998840332,76.23806500434875,0.0001,128
15,15,0.2436744846979777,0.3557326416015625,0.9099833333333334,0.877299964427948,4.5308837890625,80.77893590927124,0.0001,128
16,16,0.23687053736050923,0.3462073486328125,0.91295,0.8799999952316284,4.573820352554321,85.36292314529419,0.0001,128
17,17,0.23283995965321858,0.36207197265625,0.9150833333333334,0.8769999742507935,4.293785333633423,89.66785144805908,0.0001,128
18,18,0.22591198086738587,0.3499885986328125,0.9172166666666667,0.8784999847412109,4.611096143722534,94.28932428359985,0.0001,128
19,19,0.21925724970499674,0.3523204345703125,0.9202666666666667,0.880299985408783,4.526482105255127,98.82620000839233,0.0001,128
20,20,0.21632594739596048,0.3441686279296875,0.9205666666666666,0.8815000057220459,4.595922231674194,103.43285846710205,0.0001,128
21,21,0.2112157540798187,0.3414487548828125,0.9232,0.8849999904632568,4.664477348327637,108.10804080963135,0.0001,128
22,22,0.20694602780342103,0.345012158203125,0.9241,0.8829999566078186,4.612025499343872,112.730797290802,0.0001,128
23,23,0.20189083806673686,0.3508844482421875,0.92685,0.8831999897956848,4.558164358139038,117.29968452453613,0.0001,128
24,24,0.1956156320254008,0.340725390625,0.9292333333333334,0.8844999670982361,4.517707347869873,121.82820963859558,0.0001,128
25,25,0.19647400623957317,0.3460550537109375,0.9280666666666667,0.8812999725341797,4.523555755615234,126.3628876209259,0.0001,128
26,26,0.19212205640474955,0.348401416015625,0.9300333333333334,0.8829999566078186,4.791757822036743,131.16590094566345,0.0001,128
27,27,0.19033516783714294,0.3375529052734375,0.9306166666666666,0.8867999911308289,4.475659132003784,135.65258479118347,0.0001,128
28,28,0.1877756022453308,0.35931806640625,0.9309,0.8787999749183655,4.463032484054565,140.12697625160217,0.0001,128
29,29,0.1841964510758718,0.3348744140625,0.93325,0.8888999819755554,4.58700156211853,144.72528791427612,0.0001,128
30,30,0.18069941422144573,0.34252392578125,0.9343666666666667,0.8887999653816223,4.58533239364624,149.32236242294312,0.0001,128
