,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,sparsity conv1,sparsity conv2,sparsity mlp1,sparsity mlp2,edge sparsity,param pruned,flops ratio,flops pruned,epoch duration,run duration,lr,batch_size
0,0,3.678284055074056,0.16609683837890624,0.7818833333333334,0.9520999789237976,1.0,0.9599999785423279,0.9937499761581421,0.9940000176429749,0.9893043064522148,1060415.5,0.9860037029124831,2907754.5,6.416672945022583,11.269796133041382,0.001,1024
1,1,0.14533757820129395,0.12270843505859375,0.9554833333333334,0.9702999591827393,1.0,0.9799999594688416,0.9874999523162842,0.9860000610351562,0.9891643654140388,1060265.5,0.9916623432111575,2924442.0,2.6254148483276367,13.913233757019043,0.001,1024
2,2,0.10607736148834228,0.09040977783203125,0.96705,0.9746999740600586,1.0,1.0,0.9887499809265137,0.9900000691413879,0.9878097361644961,1058813.5,0.992300180059206,2926323.0,2.6683242321014404,16.597872972488403,0.001,1024
3,3,0.07105868403116862,0.07838842163085938,0.9777333333333333,0.9802999496459961,1.0,0.9799999594688416,0.9912499785423279,0.9860000610351562,0.988404952046871,1059451.5,0.987135430972218,2911092.0,2.723381280899048,19.335806131362915,0.001,1024
4,4,0.06042129033406576,0.059800927734375,0.9808166666666667,0.983299970626831,1.0,1.0,0.9887499809265137,0.9820000529289246,0.9895841885285667,1060715.5,0.9924359874263741,2926723.5,2.7131614685058594,22.06320095062256,0.001,1024
5,5,0.04716604658762614,0.059362451171875,0.9850833333333333,0.9840999841690063,1.0,0.9799999594688416,0.9787499904632568,0.9780000448226929,0.9880434376982498,1059064.0,0.9851888587094739,2905351.5,2.8333914279937744,24.912397623062134,0.001,1024
6,6,0.04474446031252543,0.054872509765625,0.9855666666666667,0.98499995470047,1.0,1.0,0.9787499904632568,0.9820000529289246,0.9860814643430235,1056961.0,0.9936170537430952,2930206.5,2.551036834716797,27.47854518890381,0.001,1024
7,7,0.033695513661702474,0.05904943237304688,0.9892166666666666,0.9837999939918518,1.0,1.0,0.9887499809265137,0.9900000691413879,0.9849362801806172,1055733.5,0.9835591703034557,2900545.5,2.6469271183013916,30.14036798477173,0.001,1024
8,8,0.026781675267219543,0.05521189575195312,0.99145,0.9872999787330627,0.949999988079071,0.9799999594688416,0.9912499785423279,0.9820000529289246,0.9816793857521364,1052242.5,0.9882671590319528,2914429.5,2.6596381664276123,32.815673828125,0.001,1024
9,9,0.01904627995491028,0.05294314575195312,0.9940333333333333,0.9873999953269958,1.0,0.9799999594688416,0.9837499856948853,0.9880000352859497,0.9836059073776915,1054307.5,0.9867280088707134,2909890.5,2.6030032634735107,35.433945655822754,0.001,1024
10,10,0.026125142510732016,0.05567861328125,0.9914833333333334,0.9858999848365784,1.0,1.0,0.9787499904632568,0.9880000352859497,0.9829402545061015,1053594.0,0.9932096316415906,2929005.0,2.88904070854187,38.33999037742615,0.001,1024
11,11,0.014446942901611328,0.04646736145019531,0.9956333333333334,0.9882999658584595,1.0,1.0,0.9774999618530273,0.9800000190734863,0.9809442288315856,1051454.5,0.9930738242744225,2928604.5,2.883601665496826,41.23947596549988,0.001,1024
