,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,sparsity mlp1,sparsity mlp2,edge sparsity,param pruned,flops ratio,flops pruned,epoch duration,run duration,lr,batch_size
23,23,0.1421815870920817,0.17475186767578124,0.9563,0.9675999879837036,1.0,1.0,0.10032608014046529,47997.0,0.9995401433916515,478190.0,2.3736820220947266,72.29882311820984,0.005,1024
24,24,0.13350454978942872,0.1584110595703125,0.9593666666666667,0.9723999500274658,1.0,1.0,0.09398423945987751,44963.0,0.9994356305261177,478140.0,2.2807791233062744,74.59671783447266,0.005,1024
25,25,0.1408786912282308,0.156265478515625,0.9574333333333334,0.9718999862670898,1.0,1.0,0.08782425116531845,42016.0,0.999414727953011,478130.0,2.4330358505249023,77.04686713218689,0.005,1024
26,26,0.1428686124165853,0.17261419677734374,0.955,0.9686999917030334,1.0,1.0,0.08249514015175267,39466.5,0.9992997638009239,478075.0,2.4738829135894775,79.53840517997742,0.005,1024
27,27,0.1370956106821696,0.16846661376953126,0.9583666666666667,0.9700999855995178,1.0,1.0,0.07764783344829748,37147.5,0.9993102150874773,478080.0,2.396789312362671,81.95273470878601,0.005,1024
28,28,0.13737276509602864,0.16838525390625,0.9580166666666666,0.9684000015258789,1.0,1.0,0.07322380385025397,35031.0,0.9992684099412638,478060.0,2.467395544052124,84.43827557563782,0.005,1024
29,29,0.14487227579752604,0.1560780517578125,0.9552666666666667,0.9714999794960022,1.0,1.0,0.06914257645116113,33078.5,0.9992161535084969,478035.0,2.375476360321045,86.83198189735413,0.005,1024
30,30,0.1453371655782064,0.17830382080078125,0.9551166666666666,0.9663999676704407,1.0,1.0,0.06541982818084906,31297.5,0.9991534457891766,478005.0,2.356658935546875,89.20673370361328,0.005,1024
31,31,0.14541934712727864,0.16070426025390624,0.955,0.9702999591827393,1.0,1.0,0.061858029723458954,29593.5,0.9990802867833031,477970.0,2.4544599056243896,91.67956829071045,0.005,1024
32,32,0.14869899088541666,0.17127459716796875,0.9541333333333334,0.9677000045776367,1.0,1.0,0.0584676323655442,27971.5,0.9990698354967497,477965.0,2.4122748374938965,94.11042976379395,0.005,1024
33,33,0.15066351852416993,0.1621656005859375,0.9537833333333333,0.9699999690055847,1.0,1.0,0.05556531008967204,26583.0,0.998996676490876,477930.0,2.358732223510742,96.48795676231384,0.005,1024
34,34,0.14510006370544434,0.167620751953125,0.9553333333333334,0.9684000015258789,1.0,1.0,0.05286678790159068,25292.0,0.9989026149118957,477885.0,2.4524552822113037,98.95947027206421,0.005,1024
35,35,0.14363373641967772,0.164050927734375,0.9557666666666667,0.9702000021934509,1.0,1.0,0.05061035513471708,24212.5,0.998829455906022,477850.0,2.3897950649261475,101.36844229698181,0.005,1024
36,36,0.14475245819091798,0.158429931640625,0.9552333333333334,0.9703999757766724,1.0,1.0,0.048187746911644826,23053.5,0.9987981020463619,477835.0,2.366995334625244,103.7548520565033,0.005,1024
37,37,0.14739816296895344,0.16150213623046875,0.95495,0.9691999554634094,1.0,1.0,0.04584561359503355,21933.0,0.9987981020463619,477835.0,2.4575436115264893,106.23225378990173,0.005,1024
38,38,0.14869418805440268,0.16567430419921875,0.9543166666666667,0.9693999886512756,1.0,1.0,0.04378357475805272,20946.5,0.9982232812859263,477560.0,2.3788843154907227,108.6308012008667,0.005,1024
39,39,0.1460805965423584,0.168221875,0.9548166666666666,0.9684000015258789,1.0,0.9975000023841858,0.04177901799711545,19987.5,0.998160573566606,477530.0,2.4093730449676514,111.06008315086365,0.005,1024
40,40,0.15201291618347168,0.1847249755859375,0.9535,0.9644999504089355,1.0,0.9975000023841858,0.039860161785915844,19069.5,0.9977728308354759,477344.5,2.3733716011047363,113.45381116867065,0.005,1024
41,41,0.1499268096923828,0.1728809326171875,0.9534,0.9662999510765076,1.0,1.0,0.038095984615706194,18225.5,0.99713530235572,477039.5,2.4295599460601807,115.9033374786377,0.005,1024
42,42,0.14624704144795736,0.16508685302734374,0.95535,0.9692999720573425,1.0,1.0,0.036497982901695196,17461.0,0.9975638051044083,477244.5,2.39424467086792,118.31774497032166,0.005,1024
43,43,0.14695154978434244,0.17535413818359374,0.9549666666666666,0.9649999737739563,1.0,1.0,0.03498254635145587,16736.0,0.9963106958466588,476645.0,2.4804370403289795,120.81847047805786,0.005,1024
44,44,0.14536854629516602,0.171365869140625,0.9547666666666667,0.9656999707221985,1.0,1.0,0.03345874877197383,16007.0,0.9958288915365482,476414.5,2.440544366836548,123.27937483787537,0.005,1024
45,45,0.15271477470397948,0.16247110595703124,0.9530833333333333,0.9685999751091003,1.0,1.0,0.03208858510482641,15351.5,0.9965280826069689,476749.0,2.4055259227752686,125.70595908164978,0.005,1024
46,46,0.151773748143514,0.16918795166015624,0.95335,0.9673999547958374,1.0,0.9975000023841858,0.03077067787044585,14721.0,0.9957149725131164,476360.0,2.3687403202056885,128.095534324646,0.005,1024
47,47,0.15160832735697427,0.1656432861328125,0.9537666666666667,0.9684000015258789,1.0,1.0,0.029627307121506657,14174.0,0.9948266131560796,475935.0,2.491863489151001,130.60824513435364,0.005,1024
48,48,0.1526291217803955,0.1717552978515625,0.9526833333333333,0.9679999947547913,1.0,0.9975000023841858,0.028456763027528687,13614.0,0.9927374009740599,474935.5,2.4305953979492188,133.059916973114,0.005,1024
49,49,0.15905828921000162,0.1602186279296875,0.9523333333333334,0.9681999683380127,1.0,0.9950000047683716,0.02729039944817207,13056.0,0.9913881398800193,474290.0,2.5457446575164795,135.62687277793884,0.005,1024
50,50,0.15159504445393882,0.1585044921875,0.95225,0.9681999683380127,1.0,1.0,0.0261951046173784,12532.0,0.9907840555172341,474001.0,2.355518341064453,138.00407934188843,0.005,1024
51,51,0.15314757130940757,0.1528582763671875,0.95285,0.9697999954223633,1.0,1.0,0.0252356765117786,12073.0,0.9871041575217909,472240.5,2.4104549884796143,140.43657112121582,0.005,1024
