,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,sparsity mlp1,sparsity mlp2,edge sparsity,param pruned,flops ratio,flops pruned,epoch duration,run duration,lr,batch_size
0,0,1.298523868560791,0.3244479248046875,0.8029166666666666,0.9253000020980835,1.0,1.0,0.989646955540227,473457.0,1.0,478410.0,4.798585653305054,7.885516405105591,0.001,1024
1,1,0.2414171329498291,0.216966455078125,0.9340666666666667,0.9455999732017517,1.0,1.0,0.9890501870780293,473171.5,1.0,478410.0,2.3626136779785156,10.26220417022705,0.001,1024
2,2,0.15520619977315267,0.1779152587890625,0.9543333333333334,0.9546999931335449,1.0,1.0,0.9885871950837148,472950.0,1.0,478410.0,2.593109130859375,12.870409488677979,0.001,1024
3,3,0.10913034966786703,0.1572614013671875,0.9667333333333333,0.9612999558448792,1.0,1.0,0.9881524215630945,472742.0,1.0,478410.0,2.5259058475494385,15.409259557723999,0.001,1024
4,4,0.08291541029612223,0.15705513916015626,0.9735,0.9584999680519104,1.0,1.0,0.9875263894985473,472442.5,1.0,478410.0,2.443145513534546,17.86545419692993,0.001,1024
5,5,0.062252214495340984,0.1310238037109375,0.9806,0.9649999737739563,1.0,1.0,0.9869411174515583,472162.5,1.0,478410.0,2.5958468914031982,20.47445273399353,0.001,1024
6,6,0.04561516838073731,0.1193689453125,0.9858,0.9691999554634094,1.0,1.0,0.986268054597521,471840.5,1.0,478410.0,2.5038886070251465,22.991777420043945,0.001,1024
7,7,0.03622182394663493,0.12460654296875,0.9879,0.9686999917030334,1.0,1.0,0.9853880562697268,471419.5,1.0,478410.0,2.5517234802246094,25.557069063186646,0.001,1024
8,8,0.030645790640513104,0.11708150634765625,0.99045,0.9703999757766724,1.0,1.0,0.9846031646495683,471044.0,1.0,478410.0,2.5762686729431152,28.14709997177124,0.001,1024
9,9,0.02352425389289856,0.11292508544921875,0.9925666666666667,0.9716999530792236,1.0,1.0,0.9834984636608767,470515.5,1.0,478410.0,2.5336802005767822,30.694995880126953,0.001,1024
10,10,0.020004905780156453,0.115332958984375,0.99405,0.9713999629020691,1.0,1.0,0.9827731443740725,470168.5,1.0,478410.0,2.6226086616516113,33.33262228965759,0.001,1024
11,11,0.016117752011617026,0.1127287353515625,0.9953666666666666,0.9733999967575073,1.0,1.0,0.9816287284964779,469621.0,1.0,478410.0,2.646233558654785,35.9947350025177,0.001,1024
12,12,0.014548148679733277,0.11054185791015625,0.9958,0.9752999544143677,1.0,1.0,0.9802993248468886,468985.0,1.0,478410.0,2.557400703430176,38.56778311729431,0.001,1024
13,13,0.012794923877716064,0.10751861572265625,0.9963166666666666,0.9736999869346619,1.0,1.0,0.9789051232206685,468318.0,1.0,478410.0,2.6717679500579834,41.25450801849365,0.001,1024
14,14,0.011905716355641683,0.1099816162109375,0.9966333333333334,0.9753999710083008,1.0,1.0,0.9772726322610313,467537.0,1.0,478410.0,2.656144857406616,43.925607204437256,0.001,1024
15,15,0.010114603471755981,0.10450543212890626,0.9972666666666666,0.9764999747276306,1.0,1.0,0.9755523504943459,466714.0,1.0,478410.0,2.608815908432007,46.54967427253723,0.001,1024
16,16,0.009330635670820871,0.105335888671875,0.9972833333333333,0.9775999784469604,1.0,1.0,0.9737986246106896,465875.0,1.0,478410.0,2.4868834018707275,49.05187940597534,0.001,1024
17,17,0.00878220822016398,0.10913736572265625,0.9976666666666667,0.975600004196167,1.0,1.0,0.9716885098555632,464865.5,1.0,478410.0,2.5734665393829346,51.641008138656616,0.001,1024
18,18,0.008316158699989319,0.110721044921875,0.9976,0.9749999642372131,1.0,1.0,0.9694143099015489,463777.5,1.0,478410.0,2.522459030151367,54.17913770675659,0.001,1024
19,19,0.009641266111532846,0.10668416748046874,0.9971,0.977400004863739,1.0,1.0,0.9668422482807634,462547.0,1.0,478410.0,2.536716938018799,56.732815742492676,0.001,1024
20,20,0.008318427348136901,0.11418636474609375,0.9974,0.9763000011444092,1.0,1.0,0.9640747476014297,461223.0,1.0,478410.0,2.5209901332855225,59.27120566368103,0.001,1024
21,21,0.009594359775384267,0.10955640869140625,0.9971166666666667,0.9756999611854553,1.0,1.0,0.9610198365418783,459761.5,1.0,478410.0,2.500044822692871,61.78894758224487,0.001,1024
22,22,0.009300658339262009,0.10776885986328125,0.9971333333333333,0.977400004863739,1.0,1.0,0.9577078238331138,458177.0,1.0,478410.0,2.4618513584136963,64.26730418205261,0.001,1024
23,23,0.011121454429626464,0.12934698486328125,0.9963166666666666,0.974299967288971,1.0,1.0,0.9538168098492924,456315.5,1.0,478410.0,2.479839324951172,66.76383256912231,0.001,1024
