,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,sparsity mlp1,sparsity mlp2,edge sparsity,param pruned,flops ratio,flops pruned,epoch duration,run duration,lr,batch_size
0,0,1.2987471893310547,0.32437412109375,0.80295,0.9251999855041504,1.0,1.0,0.989646955540227,473457.0,1.0,478410.0,4.893750429153442,11.545369148254395,0.001,1024
1,1,0.24150194028218588,0.216278662109375,0.9338166666666666,0.9458999633789062,1.0,1.0,0.9890470516920633,473170.0,1.0,478410.0,2.5368728637695312,14.096616744995117,0.001,1024
2,2,0.15501833051045735,0.17786351318359375,0.9545666666666667,0.9545999765396118,1.0,1.0,0.9885788340544721,472946.0,1.0,478410.0,2.5208988189697266,16.632612228393555,0.001,1024
3,3,0.10922824115753174,0.1578036865234375,0.9666666666666667,0.9599999785423279,1.0,1.0,0.9881513764344391,472741.5,1.0,478410.0,2.4960408210754395,19.142390966415405,0.001,1024
4,4,0.08298186422983805,0.15533177490234376,0.9738833333333333,0.9590999484062195,1.0,1.0,0.9875253443698919,472442.0,1.0,478410.0,2.430853843688965,21.58637046813965,0.001,1024
5,5,0.06238451239267985,0.130313232421875,0.9805,0.9649999737739563,1.0,1.0,0.9869411174515583,472162.5,1.0,478410.0,2.5625224113464355,24.162495136260986,0.001,1024
6,6,0.04607872257232666,0.11836373291015626,0.9855666666666667,0.9695999622344971,1.0,1.0,0.9862576033109676,471835.5,1.0,478410.0,2.6255013942718506,26.802191495895386,0.001,1024
7,7,0.036245413907368976,0.1243736572265625,0.9882166666666666,0.9687999486923218,1.0,1.0,0.9853755147258627,471413.5,1.0,478410.0,2.5012800693511963,29.31817078590393,0.001,1024
8,8,0.030334115330378216,0.115471240234375,0.9906666666666667,0.9697999954223633,1.0,1.0,0.984592713363015,471039.0,1.0,478410.0,2.502023696899414,31.83458423614502,0.001,1024
9,9,0.023504373248418173,0.112573291015625,0.9925833333333334,0.9720999598503113,1.0,1.0,0.98347756108777,470505.5,1.0,478410.0,2.7129766941070557,34.561601877212524,0.001,1024
10,10,0.01989184595743815,0.11663638916015626,0.9940833333333333,0.9702000021934509,1.0,1.0,0.982740745385757,470153.0,1.0,478410.0,2.6521260738372803,37.22800803184509,0.001,1024
11,11,0.016276453026135763,0.11214349365234375,0.9955,0.9731999635696411,1.0,1.0,0.9816005100227838,469607.5,1.0,478410.0,2.6644558906555176,39.90693426132202,0.001,1024
12,12,0.01449279808998108,0.11168482666015625,0.9957833333333334,0.9745000004768372,1.0,1.0,0.9802899186889906,468980.5,1.0,478410.0,2.5867714881896973,42.508336305618286,0.001,1024
13,13,0.012657739464441936,0.10647769775390625,0.9963666666666666,0.9745000004768372,1.0,1.0,0.9788737693610083,468303.0,1.0,478410.0,2.527043342590332,45.0506751537323,0.001,1024
14,14,0.0112669486840566,0.1090924560546875,0.9967166666666667,0.9758999943733215,1.0,1.0,0.9772465040446479,467524.5,1.0,478410.0,2.5222880840301514,47.588144302368164,0.001,1024
15,15,0.009941499058405558,0.1042500244140625,0.9970833333333333,0.9764999747276306,1.0,1.0,0.9755011391902343,466689.5,1.0,478410.0,2.8078908920288086,50.41133427619934,0.001,1024
16,16,0.009332434638341268,0.10621424560546874,0.9973166666666666,0.9772999882698059,1.0,1.0,0.9737724963943062,465862.5,1.0,478410.0,2.424144744873047,52.85208535194397,0.001,1024
17,17,0.008591516288121541,0.10933096923828126,0.9976666666666667,0.9754999876022339,1.0,1.0,0.9716268472648983,464836.0,1.0,478410.0,2.5134761333465576,55.38162970542908,0.001,1024
18,18,0.007897162020206452,0.11339696044921875,0.99775,0.9747999906539917,1.0,1.0,0.9693484667962626,463746.0,1.0,478410.0,2.595212936401367,57.992639780044556,0.001,1024
19,19,0.00857672880490621,0.10738682861328125,0.9975166666666667,0.9763000011444092,1.0,1.0,0.9667941723626179,462524.0,1.0,478410.0,2.5088894367218018,60.51767420768738,0.001,1024
20,20,0.007629916222890218,0.11113082275390625,0.9978166666666667,0.9772999882698059,1.0,1.0,0.9640224911686629,461198.0,1.0,478410.0,2.639110803604126,63.173293113708496,0.001,1024
21,21,0.010107305673758189,0.1112288818359375,0.9968333333333333,0.9754999876022339,1.0,1.0,0.960935181120796,459721.0,1.0,478410.0,2.4678142070770264,65.65730285644531,0.001,1024
22,22,0.010352971227963765,0.10917132568359375,0.9967,0.9774999618530273,1.0,1.0,0.9576074914822015,458129.0,1.0,478410.0,2.428332805633545,68.10200428962708,0.001,1024
23,23,0.010416774408022562,0.12637225341796876,0.9965833333333334,0.9736999869346619,1.0,1.0,0.953691394410652,456255.5,1.0,478410.0,2.645719528198242,70.76466965675354,0.001,1024
24,24,0.008532994163036347,0.11430078125,0.9976666666666667,0.9768999814987183,1.0,1.0,0.9497199055203696,454355.5,1.0,478410.0,2.5314888954162598,73.3133614063263,0.001,1024
25,25,0.009997598441441853,0.1142764892578125,0.9964666666666666,0.976699948310852,1.0,1.0,0.9452227169164524,452204.0,1.0,478410.0,2.6281368732452393,75.95884990692139,0.001,1024
26,26,0.009976444764931997,0.1084604736328125,0.9964833333333334,0.977899968624115,1.0,1.0,0.9403785455989633,449886.5,1.0,478410.0,2.638239622116089,78.6142463684082,0.001,1024
27,27,0.010489872328440349,0.11425701904296875,0.9962833333333333,0.9770999550819397,1.0,1.0,0.9349428314625531,447286.0,1.0,478410.0,2.7245590686798096,81.35611891746521,0.001,1024
28,28,0.011360367830594381,0.1083203125,0.99605,0.9787999987602234,1.0,1.0,0.9287514893083338,444324.0,1.0,478410.0,2.538633346557617,83.91217112541199,0.001,1024
29,29,0.011034984600543975,0.11990518798828124,0.9960833333333333,0.9751999974250793,1.0,1.0,0.9224023327271587,441286.5,1.0,478410.0,2.7514102458953857,86.68139243125916,0.001,1024
30,30,0.014343677163124085,0.12021356201171875,0.9948,0.9785999655723572,1.0,1.0,0.9154794005142033,437974.5,1.0,478410.0,2.631265878677368,89.33102107048035,0.001,1024
31,31,0.016769715754191082,0.1327106689453125,0.9943333333333333,0.9758999943733215,1.0,1.0,0.9074862565581823,434150.5,1.0,478410.0,2.6779603958129883,92.02758455276489,0.001,1024
32,32,0.01927340086301168,0.11852943115234375,0.9933833333333333,0.9781999588012695,1.0,1.0,0.8992297401810163,430200.5,1.0,478410.0,2.7382683753967285,94.78456902503967,0.001,1024
33,33,0.016828848389784497,0.11590040283203125,0.99385,0.9779999852180481,1.0,1.0,0.8902980706925022,425927.5,1.0,478410.0,2.5913846492767334,97.3947069644928,0.001,1024
34,34,0.017371413175264996,0.1227826904296875,0.9939333333333333,0.9787999987602234,1.0,1.0,0.8804905833908154,421235.5,1.0,478410.0,2.671041965484619,100.08444428443909,0.001,1024
35,35,0.017185663922627766,0.11236290283203125,0.9936833333333334,0.9788999557495117,1.0,1.0,0.8702201040948141,416322.0,1.0,478410.0,2.640272855758667,102.74392223358154,0.001,1024
36,36,0.019012867403030397,0.13635050048828126,0.9935,0.9777999520301819,1.0,1.0,0.8593883907108966,411140.0,1.0,478410.0,2.6347250938415527,105.39882326126099,0.001,1024
37,37,0.022026980368296305,0.13020589599609375,0.9927,0.9777999520301819,1.0,1.0,0.8475899333207918,405495.5,1.0,478410.0,2.5798838138580322,107.99963164329529,0.001,1024
38,38,0.023100986607869467,0.1284615966796875,0.9917833333333334,0.9776999950408936,1.0,1.0,0.8355301937668527,399726.0,1.0,478410.0,2.6840403079986572,110.70516204833984,0.001,1024
39,39,0.02361831181049347,0.12232452392578125,0.99185,0.9786999821662903,1.0,1.0,0.8222486988148241,393372.0,1.0,478410.0,2.594390869140625,113.31923198699951,0.001,1024
40,40,0.02545834568341573,0.12497955322265625,0.9918333333333333,0.9795999526977539,1.0,1.0,0.8087017411843398,386891.0,1.0,478410.0,2.5249674320220947,115.86407828330994,0.001,1024
41,41,0.026671870946884155,0.12290694580078125,0.9911666666666666,0.9791999459266663,1.0,1.0,0.7942047616061537,379955.5,1.0,478410.0,2.585050582885742,118.46931767463684,0.001,1024
42,42,0.027304923725128175,0.13242860107421875,0.9905333333333334,0.9790999889373779,1.0,1.0,0.7797004661273803,373016.5,1.0,478410.0,2.5567569732666016,121.04636883735657,0.001,1024
43,43,0.03137410736083984,0.1494866455078125,0.9891666666666666,0.9765999913215637,1.0,1.0,0.7640946050458811,365550.5,1.0,478410.0,2.742460012435913,123.80921387672424,0.001,1024
44,44,0.033329192320505775,0.13765169677734376,0.98895,0.9799999594688416,1.0,1.0,0.7490478877949875,358352.0,1.0,478410.0,2.704186201095581,126.53432106971741,0.001,1024
45,45,0.03251752824783325,0.12719559326171875,0.9887666666666667,0.9805999994277954,1.0,1.0,0.7324031688300829,350389.0,1.0,478410.0,2.6057748794555664,129.16128420829773,0.001,1024
46,46,0.03780149504343669,0.1476119873046875,0.9874833333333334,0.976699948310852,1.0,1.0,0.7164618214502205,342762.5,1.0,478410.0,2.5711588859558105,131.754878282547,0.001,1024
47,47,0.03911318845748901,0.128506005859375,0.9874,0.9805999994277954,1.0,1.0,0.6996080767542484,334699.5,1.0,478410.0,2.655158281326294,134.43442034721375,0.001,1024
48,48,0.04004209804534912,0.136561083984375,0.9864666666666667,0.9799999594688416,1.0,1.0,0.682898559812713,326705.5,1.0,478410.0,2.721869468688965,137.17927384376526,0.001,1024
49,49,0.04174267743428548,0.1338819580078125,0.9869833333333333,0.9805999994277954,1.0,1.0,0.6664252419472837,318824.5,1.0,478410.0,2.6029469966888428,139.80384922027588,0.001,1024
50,50,0.04085113156636556,0.13388792724609375,0.9866333333333334,0.9817000031471252,1.0,1.0,0.6494324951401518,310695.0,1.0,478410.0,2.5566675662994385,142.38261246681213,0.001,1024
51,51,0.0531139741897583,0.1371759033203125,0.98295,0.9799999594688416,1.0,1.0,0.6329811249764846,302824.5,1.0,478410.0,2.5758309364318848,144.9806423187256,0.001,1024
52,52,0.04467890539169311,0.13364520263671875,0.9858,0.9804999828338623,1.0,1.0,0.6157647206371104,294588.0,1.0,478410.0,2.5498414039611816,147.55316710472107,0.001,1024
53,53,0.050011256217956546,0.13230958251953126,0.98345,0.9819999933242798,1.0,1.0,0.5997669363098598,286934.5,1.0,478410.0,2.6078290939331055,150.1834797859192,0.001,1024
54,54,0.05067559858957926,0.13537476806640625,0.9840833333333333,0.979699969291687,1.0,1.0,0.583174473777722,278996.5,1.0,478410.0,2.706334352493286,152.9133141040802,0.001,1024
55,55,0.04937128575642904,0.13805518798828126,0.9838,0.9805999994277954,1.0,1.0,0.5664336029765265,270987.5,1.0,478410.0,2.6099398136138916,155.54601907730103,0.001,1024
56,56,0.05655493990580241,0.1407211181640625,0.9820666666666666,0.9792999625205994,1.0,1.0,0.5513199974916912,263757.0,1.0,478410.0,2.471461534500122,158.04043650627136,0.001,1024
57,57,0.05848372351328532,0.13538013916015626,0.9811833333333333,0.9788999557495117,1.0,1.0,0.5356723312639786,256271.0,1.0,478410.0,2.5919649600982666,160.65549230575562,0.001,1024
58,58,0.06274078984260559,0.1383145263671875,0.98005,0.9799000024795532,1.0,1.0,0.5203037143872411,248918.5,1.0,478410.0,2.5054924488067627,163.18444752693176,0.001,1024
59,59,0.06032579479217529,0.1329968994140625,0.9799166666666667,0.9807999730110168,1.0,1.0,0.5052601325223135,241721.5,1.0,478410.0,2.5065646171569824,165.71457362174988,0.001,1024
60,60,0.06035841420491536,0.13645081787109375,0.9804,0.9802999496459961,1.0,1.0,0.49085303400848646,234829.0,1.0,478410.0,2.5865588188171387,168.32497811317444,0.001,1024
61,61,0.0670834482828776,0.14193446044921876,0.97825,0.9794999957084656,1.0,1.0,0.47641144624903325,227920.0,1.0,478410.0,2.5478110313415527,170.88920426368713,0.001,1024
