,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,sparsity mlp1,sparsity mlp2,edge sparsity,param pruned,flops ratio,flops pruned,epoch duration,run duration,lr,batch_size
0,0,1.177309986368815,0.583166552734375,0.69865,0.7973999977111816,0.9950000047683716,0.98499995470047,0.9884074329549968,472864.0,0.9884074329549968,472864.0,4.205304861068726,6.74524998664856,0.001,1024
1,1,0.5066145579020183,0.487222021484375,0.81795,0.8313999772071838,0.98499995470047,0.9899999499320984,0.9908864781254573,474050.0,0.9908864781254573,474050.0,2.529348373413086,9.28895115852356,0.001,1024
2,2,0.44456268157958984,0.455348583984375,0.8400833333333333,0.8402000069618225,0.9824999570846558,0.9874999523162842,0.9875870069605568,472471.5,0.9875870069605568,472471.5,2.5335967540740967,11.835479974746704,0.001,1024
3,3,0.4193112772623698,0.447626220703125,0.8486833333333333,0.8420000076293945,0.98499995470047,0.9925000071525574,0.985946154971677,471686.5,0.985946154971677,471686.5,2.5277099609375,14.376314878463745,0.001,1024
4,4,0.3872048637390137,0.445970751953125,0.85965,0.8434000015258789,0.98499995470047,0.9925000071525574,0.9872212119311887,472296.5,0.9872212119311887,472296.5,2.559443473815918,16.950194835662842,0.001,1024
5,5,0.37763197937011717,0.403804931640625,0.8621833333333333,0.8603000044822693,0.9874999523162842,0.9899999499320984,0.985946154971677,471686.5,0.985946154971677,471686.5,2.6425814628601074,19.60577368736267,0.001,1024
6,6,0.36453805084228513,0.399032177734375,0.8674,0.8592000007629395,0.9874999523162842,0.9824999570846558,0.9838862063920069,470701.0,0.9838862063920069,470701.0,2.5431859493255615,22.163111686706543,0.001,1024
7,7,0.34570669555664063,0.4005966796875,0.8736,0.8587999939918518,0.9925000071525574,0.9874999523162842,0.983065780397567,470308.5,0.983065780397567,470308.5,2.5408437252044678,24.717319011688232,0.001,1024
8,8,0.3316396542867025,0.38198623046875,0.8777,0.865399956703186,0.9824999570846558,0.9824999570846558,0.9838862063920069,470701.0,0.9838862063920069,470701.0,2.5522029399871826,27.283063411712646,0.001,1024
9,9,0.32797133611043294,0.3991684814453125,0.8788333333333334,0.856499969959259,0.9899999499320984,0.9874999523162842,0.9859639221588178,471695.0,0.9859639221588178,471695.0,2.6403729915618896,29.93719744682312,0.001,1024
10,10,0.3334311701456706,0.3720455078125,0.8762,0.8707000017166138,0.9925000071525574,0.9749999642372131,0.9806045024142472,469131.0,0.9806045024142472,469131.0,2.6530215740203857,32.60425066947937,0.001,1024
11,11,0.31515843861897785,0.3642366943359375,0.8835833333333334,0.8732999563217163,0.9799999594688416,0.9899999499320984,0.9810235990050375,469331.5,0.9810235990050375,469331.5,2.6264219284057617,35.24457859992981,0.001,1024
12,12,0.30591302998860675,0.377664892578125,0.88495,0.8673999905586243,0.9749999642372131,0.9749999642372131,0.9776885934658557,467736.0,0.9776885934658557,467736.0,2.5684566497802734,37.82714486122131,0.001,1024
13,13,0.30601245447794595,0.363161865234375,0.8873166666666666,0.8748999834060669,0.9749999642372131,0.9799999594688416,0.9785445538345771,468145.5,0.9785445538345771,468145.5,2.5146780014038086,40.35666275024414,0.001,1024
14,14,0.2973102149963379,0.37621298828125,0.88885,0.8689999580383301,0.9649999737739563,0.9724999666213989,0.973149599715725,465564.5,0.973149599715725,465564.5,2.5567820072174072,42.927846908569336,0.001,1024
15,15,0.29560157089233396,0.3738906005859375,0.89115,0.8689999580383301,0.9799999594688416,0.9674999713897705,0.975593110511904,466733.5,0.975593110511904,466733.5,2.858945846557617,45.80194330215454,0.001,1024
16,16,0.2855364438374837,0.359401025390625,0.89455,0.8769999742507935,0.9649999737739563,0.9774999618530273,0.9723469409084258,465180.5,0.9723469409084258,465180.5,2.6083664894104004,48.42493224143982,0.001,1024
