,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,sparsity conv1,sparsity conv2,sparsity mlp1,sparsity mlp2,edge sparsity,param pruned,flops ratio,flops pruned,epoch duration,run duration,lr,batch_size
19,19,0.2738640703837077,0.3304443115234375,0.8992,0.8858999609947205,1.0,1.0,0.9562499523162842,0.956000030040741,"tensor(0.9574, device='cuda:0')","tensor(1026223, device='cuda:0')","tensor(0.9788, device='cuda:0')","tensor(2886423., device='cuda:0')",2.906208038330078,63.4463837146759,0.001,1024
20,20,0.2663861363728841,0.32836044921875,0.90125,0.8867999911308289,1.0,0.9199999570846558,0.9599999785423279,0.9540000557899475,"tensor(0.9570, device='cuda:0')","tensor(1025821, device='cuda:0')","tensor(0.9196, device='cuda:0')","tensor(2712073., device='cuda:0')",3.0385985374450684,66.52547264099121,0.001,1024
21,21,0.2689981671651204,0.3561531005859375,0.9007,0.8784999847412109,1.0,0.9799999594688416,0.9449999928474426,0.9460000395774841,"tensor(0.9465, device='cuda:0')","tensor(1014508, device='cuda:0')","tensor(0.9586, device='cuda:0')","tensor(2826917., device='cuda:0')",2.9617841243743896,69.52890205383301,0.001,1024
22,22,0.2835172701517741,0.3245525146484375,0.8962666666666667,0.8896999955177307,1.0,0.9799999594688416,0.9562499523162842,0.9500000476837158,"tensor(0.9547, device='cuda:0')","tensor(1023319, device='cuda:0')","tensor(0.9630, device='cuda:0')","tensor(2839791., device='cuda:0')",2.927215576171875,72.49924731254578,0.001,1024
23,23,0.25632387568155923,0.31710927734375,0.9041833333333333,0.8935999870300293,1.0,0.9199999570846558,0.9387499690055847,0.9420000314712524,"tensor(0.9398, device='cuda:0')","tensor(1007398, device='cuda:0')","tensor(0.9111, device='cuda:0')","tensor(2686863., device='cuda:0')",2.8990638256073,75.44259095191956,0.001,1024
24,24,0.24617154286702475,0.3198347900390625,0.9094333333333333,0.8917999863624573,1.0,0.9399999976158142,0.9249999523162842,0.9500000476837158,"tensor(0.9351, device='cuda:0')","tensor(1002292, device='cuda:0')","tensor(0.9225, device='cuda:0')","tensor(2720483., device='cuda:0')",2.8698651790618896,78.35793852806091,0.001,1024
25,25,0.2480881248474121,0.325785498046875,0.9078166666666667,0.8938999772071838,1.0,1.0,0.9325000047683716,0.9260000586509705,"tensor(0.9320, device='cuda:0')","tensor(998989, device='cuda:0')","tensor(0.9667, device='cuda:0')","tensor(2850767., device='cuda:0')",2.9765517711639404,81.38157629966736,0.001,1024
26,26,0.2586758430480957,0.3103895263671875,0.90405,0.8955000042915344,0.949999988079071,0.9599999785423279,0.9312499761581421,0.9440000653266907,"tensor(0.9370, device='cuda:0')","tensor(1004369, device='cuda:0')","tensor(0.9076, device='cuda:0')","tensor(2676563., device='cuda:0')",3.094468832015991,84.52458620071411,0.001,1024
27,27,0.25695543950398764,0.3357492431640625,0.9059833333333334,0.8899999856948853,0.949999988079071,0.9799999594688416,0.9337499737739563,0.9260000586509705,"tensor(0.9323, device='cuda:0')","tensor(999263, device='cuda:0')","tensor(0.9205, device='cuda:0')","tensor(2714639., device='cuda:0')",2.9745728969573975,87.5493175983429,0.001,1024
28,28,0.24961406885782877,0.3289311279296875,0.9078333333333334,0.8923999667167664,1.0,0.9399999976158142,0.9137499928474426,0.9200000166893005,"tensor(0.9171, device='cuda:0')","tensor(983068, device='cuda:0')","tensor(0.9150, device='cuda:0')","tensor(2698301., device='cuda:0')",3.0388169288635254,90.63918924331665,0.001,1024
