,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,sparsity conv1,sparsity conv2,sparsity mlp1,sparsity mlp2,edge sparsity,param pruned,flops ratio,flops pruned,epoch duration,run duration,lr,batch_size
0,0,1.7304745814005533,0.624233984375,0.6393333333333333,0.7770999670028687,1.0,0.9599999785423279,0.9937499761581421,0.9940000176429749,0.9893043064522148,1060415.5,0.9860037029124831,2907754.5,4.240724325180054,6.318173885345459,0.001,1024
1,1,0.5578932195027669,0.539530322265625,0.8007666666666666,0.8163999915122986,1.0,0.9799999594688416,0.9874999523162842,0.9860000610351562,0.9893043064522148,1060415.5,0.9880860825423953,2913895.5,2.797264814376831,9.1480872631073,0.001,1024
2,2,0.5014746332804362,0.47671103515625,0.8200333333333333,0.8373000025749207,1.0,1.0,0.9887499809265137,0.9900000691413879,0.9878097361644961,1058813.5,0.992300180059206,2926323.0,2.758579969406128,11.920472383499146,0.001,1024
3,3,0.4365801035563151,0.447754931640625,0.8447166666666667,0.8520999550819397,1.0,0.9799999594688416,0.9912499785423279,0.9860000610351562,0.9874360935925663,1058413.0,0.9869996236050498,2910691.5,2.751350164413452,14.685909986495972,0.001,1024
4,4,0.41549600677490234,0.42045537109375,0.8541,0.8535999655723572,1.0,1.0,0.9887499809265137,0.9800000190734863,0.9899578311004963,1061116.0,0.992300180059206,2926323.0,2.8113293647766113,17.51161026954651,0.001,1024
5,5,0.40830880177815754,0.403113037109375,0.8545833333333334,0.8592000007629395,1.0,0.9799999594688416,0.9774999618530273,0.9780000448226929,0.9878097361644961,1058813.5,0.9851888587094739,2905351.5,2.607461452484131,20.134817123413086,0.001,1024
6,6,0.42788725407918293,0.46840966796875,0.8468833333333333,0.8240999579429626,1.0,1.0,0.9787499904632568,0.9820000529289246,0.9857078217710937,1056560.5,0.9936170537430952,2930206.5,2.746635913848877,22.89805030822754,0.001,1024
7,7,0.36102940826416013,0.3940683349609375,0.87005,0.8600999712944031,1.0,1.0,0.9874999523162842,0.9860000610351562,0.9841889950367578,1054932.5,0.9831517482019512,2899344.0,2.6993963718414307,25.613274812698364,0.001,1024
8,8,0.33817602971394856,0.4068554931640625,0.8770166666666667,0.8677999973297119,0.949999988079071,0.9799999594688416,0.9887499809265137,0.9800000190734863,0.9813519237228048,1051891.5,0.9855922116763818,2906541.0,2.747634172439575,28.376601219177246,0.001,1024
9,9,0.33170617802937824,0.3554592041015625,0.8800666666666667,0.8787999749183655,1.0,0.9799999594688416,0.9837499856948853,0.984000027179718,0.9833260253013397,1054007.5,0.9876374604530982,2912572.5,2.7172744274139404,31.108914375305176,0.001,1024
10,10,0.3352446612040202,0.349552294921875,0.8797333333333334,0.8774999976158142,1.0,1.0,0.9762499928474426,0.9880000352859497,0.9819713960517968,1052555.5,0.990942106387524,2922318.0,2.7166616916656494,33.84075570106506,0.001,1024
11,11,0.3135286572774251,0.3307326171875,0.8847666666666667,0.8840999603271484,1.0,1.0,0.9762499928474426,0.9760000705718994,0.9798233011157965,1050253.0,0.9926664021729179,2927403.0,2.7149698734283447,36.57145547866821,0.001,1024
12,12,0.30596043090820313,0.3769134033203125,0.88825,0.8642999529838562,1.0,1.0,0.9674999713897705,0.9800000190734863,0.9771140426167109,1047349.0,0.990629291665395,2921395.5,2.6752066612243652,39.262279748916626,0.001,1024
13,13,0.31506125513712563,0.3645095703125,0.88485,0.873199999332428,1.0,1.0,0.9799999594688416,0.9820000529289246,0.9748721871851327,1044946.0,0.9845550909960225,2903482.5,2.764932870864868,42.04306101799011,0.001,1024
14,14,0.3086037523905436,0.3438080810546875,0.8883666666666666,0.8798999786376953,1.0,0.9599999785423279,0.9674999713897705,0.9740000367164612,0.9724903907153786,1042393.0,0.9812957141839859,2893870.5,2.8170535564422607,44.876282930374146,0.001,1024
15,15,0.28922021738688153,0.3303125,0.8936833333333334,0.885699987411499,1.0,1.0,0.96875,0.9800000190734863,0.9706221778557301,1040390.5,0.9846003601184118,2903616.0,2.7025513648986816,47.59522795677185,0.001,1024
16,16,0.27934700724283856,0.3259504638671875,0.8958833333333334,0.8833999633789062,1.0,0.9799999594688416,0.9724999666213989,0.956000030040741,0.9675392767847147,1037086.0,0.9820693583992024,2896152.0,2.8114287853240967,50.4239022731781,0.001,1024
17,17,0.28557161331176756,0.339540283203125,0.8952,0.8823999762535095,1.0,0.9799999594688416,0.9612500071525574,0.9640000462532043,0.9656589357017576,1035070.5,0.9763613798435418,2879319.0,2.8263821601867676,53.26667094230652,0.001,1024
18,18,0.2684508651733398,0.329303564453125,0.9017166666666667,0.8865999579429626,1.0,0.9799999594688416,0.9662500023841858,0.968000054359436,0.9645501362092772,1033882.0,0.9753613900163782,2876370.0,2.7561593055725098,56.039422035217285,0.001,1024
19,19,0.27366357243855793,0.3311913818359375,0.8991666666666667,0.8851000070571899,1.0,0.9799999594688416,0.9562499523162842,0.956000030040741,0.9626819233496287,1031879.5,0.9774931079032767,2882656.5,2.7835516929626465,58.839985609054565,0.001,1024
20,20,0.26692728780110675,0.3279635498046875,0.9014,0.8866999745368958,1.0,0.9199999570846558,0.9599999785423279,0.9540000557899475,0.9560962980930702,1024820.5,0.9681595304218675,2855131.5,2.657149314880371,61.51404643058777,0.001,1024
21,21,0.26853609822591146,0.354287890625,0.9007666666666667,0.8797000050544739,1.0,0.9799999594688416,0.9449999928474426,0.9440000653266907,0.9475841512109564,1015696.5,0.9694352041179642,2858893.5,2.7078609466552734,64.23912000656128,0.001,1024
22,22,0.2812230672200521,0.3238287841796875,0.897,0.8904999494552612,1.0,0.9599999785423279,0.9562499523162842,0.9480000734329224,0.9495923051087808,1017849.0,0.9662582272815129,2849524.5,2.5933055877685547,66.85039496421814,0.001,1024
23,23,0.2588315846761068,0.31797197265625,0.9040166666666667,0.8934999704360962,1.0,0.9199999570846558,0.9375,0.9420000314712524,0.9431587491137068,1010953.0,0.9593773206783247,2829232.5,2.5801546573638916,69.45017671585083,0.001,1024
24,24,0.24821475397745768,0.3194465576171875,0.90865,0.8920999765396118,1.0,0.9399999976158142,0.9237499833106995,0.9500000476837158,0.9426451655036011,1010402.5,0.9643569241411583,2843917.5,2.682194471359253,72.15120553970337,0.001,1024
25,25,0.24793374710083008,0.32782265625,0.9077333333333333,0.8934999704360962,1.0,1.0,0.9312499761581421,0.9260000586509705,0.9301628913684368,997023.0,0.9605131178726565,2832582.0,2.900205135345459,75.0712616443634,0.001,1024
26,26,0.2581349842071533,0.308237255859375,0.9042666666666667,0.8964999914169312,0.949999988079071,0.9599999785423279,0.9312499761581421,0.9440000653266907,0.9266601671828936,993268.5,0.961286762087873,2834863.5,2.8180720806121826,77.90743279457092,0.001,1024
27,27,0.25698354873657225,0.3375196044921875,0.90565,0.8892999887466431,0.949999988079071,0.9799999594688416,0.9300000071525574,0.9260000586509705,0.9234494532970109,989827.0,0.9524964140751365,2808940.5,2.7852680683135986,80.71126079559326,0.001,1024
28,28,0.2508490343729655,0.3316393798828125,0.9072166666666667,0.8920999765396118,1.0,0.9399999976158142,0.9137499928474426,0.9200000166893005,0.9167700675448744,982667.5,0.950142419710888,2801998.5,2.7729783058166504,83.50289249420166,0.001,1024
29,29,0.25566349080403644,0.3185945068359375,0.9053666666666667,0.8960999846458435,1.0,0.9599999785423279,0.9074999690055847,0.8860000371932983,0.9141900212710378,979902.0,0.9406318348745181,2773951.5,2.7393269538879395,86.26126098632812,0.001,1024
30,30,0.26041923141479495,0.3355619873046875,0.90325,0.8894000053405762,1.0,0.9599999785423279,0.8962500095367432,0.8820000290870667,0.8936979885808113,957937.0,0.9415865555792922,2776767.0,2.7494351863861084,89.02968406677246,0.001,1024
31,31,0.2572983133951823,0.3293328857421875,0.9045666666666666,0.8959999680519104,1.0,0.9199999570846558,0.8887499570846558,0.8940000534057617,0.8912224316154793,955283.5,0.9254585406048769,2729205.0,2.739885091781616,91.78979682922363,0.001,1024
32,32,0.26434433314005534,0.333982763671875,0.9025833333333333,0.892799973487854,1.0,0.9199999570846558,0.8762499690055847,0.8940000534057617,0.879545751390081,942767.5,0.9180796736554053,2707444.5,2.9822797775268555,94.79162430763245,0.001,1024
33,33,0.25135842310587564,0.3307786865234375,0.9073333333333333,0.8946999907493591,0.949999988079071,0.9399999976158142,0.8974999785423279,0.8600000143051147,0.866002257715416,928250.5,0.919075594347972,2710381.5,2.7721590995788574,97.58351302146912,0.001,1024
34,34,0.2607833254496256,0.3461149658203125,0.9040666666666667,0.8919999599456787,0.949999988079071,0.9599999785423279,0.8687499761581421,0.8920000195503235,0.8634791207971042,925546.0,0.9246065655486719,2726692.5,2.6860857009887695,100.28982377052307,0.001,1024
35,35,0.2565074854532878,0.32871943359375,0.90465,0.8960999846458435,1.0,0.9399999976158142,0.8412500023841858,0.8740000128746033,0.8469208306900026,907797.5,0.9118778038880581,2689155.0,2.6681833267211914,102.97819018363953,0.001,1024
36,36,0.25440520731608074,0.3261302490234375,0.9072,0.8988999724388123,1.0,0.8799999952316284,0.8274999856948853,0.8320000171661377,0.8293255774900176,888937.5,0.9029597867773471,2662855.5,2.6660778522491455,105.66472029685974,0.001,1024
37,37,0.26748889592488606,0.3519716064453125,0.9015,0.8940999507904053,1.0,0.85999995470047,0.8162499666213989,0.8240000605583191,0.8284504795312908,887999.5,0.8945809300007121,2638146.0,2.7994561195373535,108.48458790779114,0.001,1024
38,38,0.2684923924763997,0.3793106689453125,0.9014833333333333,0.8878999948501587,1.0,0.9399999976158142,0.8112499713897705,0.7700000405311584,0.8044309997387767,862253.5,0.8845311848302663,2608509.0,2.7393903732299805,111.24469089508057,0.001,1024
39,39,0.27785026575724286,0.3580371337890625,0.8986833333333333,0.892799973487854,0.949999988079071,0.9199999570846558,0.7737500071525574,0.7980000376701355,0.7957098742396537,852905.5,0.8833089185257526,2604904.5,2.7301254272460938,113.99604821205139,0.001,1024
40,40,0.26468466542561847,0.3547091064453125,0.9029,0.8912000060081482,1.0,0.9599999785423279,0.7799999713897705,0.7500000596046448,0.7750195917453446,830728.0,0.8863048188726462,2613739.5,2.7936713695526123,116.81049585342407,0.001,1024
41,41,0.25918784942626955,0.3461026611328125,0.9053666666666667,0.8949999809265137,1.0,0.85999995470047,0.7249999642372131,0.7480000257492065,0.7586254991230361,813155.5,0.8581764173304443,2530788.0,2.763320207595825,119.59526467323303,0.001,1024
42,42,0.27994309107462567,0.3529444580078125,0.89695,0.8994999527931213,1.0,0.8999999761581421,0.7237499952316284,0.7100000381469727,0.7424189274918834,795784.0,0.8523367005422122,2513566.5,2.749053955078125,122.36568593978882,0.001,1024
43,43,0.2780078000386556,0.36939853515625,0.8983333333333333,0.8935999870300293,0.9000000357627869,0.7999999523162842,0.6962499618530273,0.6620000600814819,0.725978654326977,778162.0,0.8458591469059318,2494464.0,2.884021043777466,125.27122092247009,0.001,1024
44,44,0.28068633499145507,0.3730395751953125,0.8975833333333333,0.8930999636650085,1.0,0.8799999952316284,0.6937499642372131,0.6980000138282776,0.7105641489718998,761639.5,0.8255704418062888,2434632.0,2.7476675510406494,128.0406723022461,0.001,1024
