,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,sparsity conv1,sparsity conv2,sparsity mlp1,sparsity mlp2,edge sparsity,param pruned,flops ratio,flops pruned,epoch duration,run duration,lr,batch_size
0,0,3.3915415852864585,0.625862646484375,0.5899166666666666,0.7777999639511108,1.0,1.0,1.0,1.0,0.9895790573571669,1060710.0,1.0,2949030.0,4.605474233627319,6.684535026550293,0.001,1024
1,1,0.5707078186035156,0.5499935546875,0.7861333333333334,0.8026999831199646,1.0,1.0,1.0,1.0,0.9890692055080793,1060163.5,1.0,2949030.0,2.975836992263794,9.676216125488281,0.001,1024
2,2,0.4801984166463216,0.4718427734375,0.8195,0.8296999931335449,1.0,1.0,1.0,1.0,0.9884772549165951,1059529.0,1.0,2949030.0,3.3603367805480957,13.050730228424072,0.001,1024
3,3,0.4373761515299479,0.44874833984375,0.8372833333333334,0.8445000052452087,1.0,1.0,1.0,1.0,0.9879249542859275,1058937.0,1.0,2949030.0,3.26628041267395,16.33359718322754,0.001,1024
4,4,0.3990749008178711,0.43595361328125,0.8509333333333333,0.847599983215332,1.0,1.0,1.0,1.0,0.9872588349442102,1058223.0,1.0,2949030.0,3.067497968673706,19.415923833847046,0.001,1024
5,5,0.36610868275960284,0.39214873046875,0.8646166666666667,0.8629999756813049,1.0,1.0,1.0,1.0,0.9865418703586223,1057454.5,1.0,2949030.0,3.2613184452056885,22.691779375076294,0.001,1024
6,6,0.34741510772705075,0.3779199951171875,0.87085,0.8689999580383301,1.0,1.0,1.0,1.0,0.9857236817554204,1056577.5,1.0,2949030.0,3.447510004043579,26.154394149780273,0.001,1024
7,7,0.33025453287760415,0.3805112060546875,0.8757,0.8707000017166138,1.0,1.0,1.0,1.0,0.9848891666977647,1055683.0,1.0,2949030.0,3.1414568424224854,29.31084680557251,0.001,1024
8,8,0.31490846150716145,0.3664195556640625,0.88145,0.8730999827384949,1.0,1.0,1.0,1.0,0.9839039817890062,1054627.0,1.0,2949030.0,2.9675843715667725,32.29371905326843,0.001,1024
9,9,0.30570259806315103,0.3538181884765625,0.8853333333333333,0.8840000033378601,1.0,1.0,1.0,1.0,0.9827849199537262,1053427.5,1.0,2949030.0,3.172405481338501,35.48173236846924,0.001,1024
10,10,0.29059099655151366,0.3484421875,0.8914666666666666,0.8787999749183655,1.0,1.0,1.0,1.0,0.9817111057207897,1052276.5,1.0,2949030.0,3.298590660095215,38.7969434261322,0.001,1024
11,11,0.27918516108194985,0.3394568359375,0.8945333333333333,0.884399950504303,1.0,1.0,1.0,1.0,0.9805029480912042,1050981.5,1.0,2949030.0,3.269731044769287,42.08293008804321,0.001,1024
12,12,0.27057727686564126,0.33847548828125,0.8982666666666667,0.8853999972343445,1.0,1.0,1.0,1.0,0.9790321677799754,1049405.0,1.0,2949030.0,3.09080171585083,45.190200090408325,0.001,1024
13,13,0.26310637766520184,0.351286328125,0.89925,0.8795999884605408,1.0,1.0,1.0,1.0,0.9775389969026383,1047804.5,1.0,2949030.0,3.1799328327178955,48.386597871780396,0.001,1024
14,14,0.25521854527791343,0.339762646484375,0.9033666666666667,0.8905999660491943,1.0,1.0,1.0,1.0,0.9758233197746017,1045965.5,1.0,2949030.0,3.2500035762786865,51.653478145599365,0.001,1024
15,15,0.2501381472269694,0.3288219482421875,0.9058666666666667,0.8912999629974365,1.0,1.0,1.0,1.0,0.9740264768444229,1044039.5,1.0,2949030.0,3.2465689182281494,54.917277812957764,0.001,1024
16,16,0.24109987157185872,0.3307732666015625,0.9103166666666667,0.8868999481201172,1.0,1.0,1.0,1.0,0.9719735418143822,1041839.0,1.0,2949030.0,3.0316460132598877,57.9663302898407,0.001,1024
17,17,0.23442760823567707,0.3437462158203125,0.91,0.8895999789237976,1.0,1.0,1.0,1.0,0.9695371683397396,1039227.5,1.0,2949030.0,3.1393487453460693,61.12318301200867,0.001,1024
18,18,0.23028417994181316,0.33151884765625,0.91335,0.8901000022888184,1.0,1.0,1.0,1.0,0.9670746725379706,1036588.0,1.0,2949030.0,3.1130964756011963,64.25456809997559,0.001,1024
19,19,0.2257034604390462,0.323684814453125,0.9137666666666666,0.8917999863624573,1.0,1.0,1.0,1.0,0.9643500205246855,1033667.5,1.0,2949030.0,3.23673415184021,67.50913763046265,0.001,1024
20,20,0.21368757909138997,0.3268643310546875,0.9181166666666667,0.8924999833106995,1.0,1.0,1.0,1.0,0.9613272941000859,1030427.5,1.0,2949030.0,3.1506035327911377,70.67774105072021,0.001,1024
21,21,0.22255294647216797,0.328435888671875,0.9151833333333333,0.8921999931335449,1.0,1.0,1.0,1.0,0.9577989140575438,1026645.5,1.0,2949030.0,3.21433424949646,73.91029262542725,0.001,1024
22,22,0.21478720703125,0.3355852294921875,0.91825,0.8926999568939209,1.0,1.0,1.0,1.0,0.9541198641638989,1022702.0,1.0,2949030.0,3.1341068744659424,77.0628571510315,0.001,1024
