,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,epoch duration,run duration,lr,batch_size
0,0,7.15180412495931,0.2214519287109375,0.6572166666666667,0.9312999844551086,3.646437406539917,5.809694528579712,0.001,1024
1,1,0.1445944133758545,0.10628370361328125,0.9547,0.9667999744415283,2.3508172035217285,8.1922447681427,0.001,1024
2,2,0.07618306643168131,0.07893689575195313,0.9760666666666666,0.9739999771118164,2.4601101875305176,10.661409854888916,0.001,1024
3,3,0.0482200745900472,0.0804734619140625,0.9847666666666667,0.9761999845504761,2.3948814868927,13.06535530090332,0.001,1024
4,4,0.033372389888763426,0.06687676391601563,0.9897333333333334,0.9790999889373779,2.317852020263672,15.392799377441406,0.001,1024
5,5,0.022950570408503214,0.06243966064453125,0.9931666666666666,0.9797999858856201,2.315913677215576,17.71796178817749,0.001,1024
6,6,0.016266679000854493,0.05960469360351563,0.9954333333333333,0.981499969959259,2.4486238956451416,20.17606019973755,0.001,1024
7,7,0.01094775226910909,0.05324053344726563,0.9969333333333333,0.9843999743461609,2.534031391143799,22.719556093215942,0.001,1024
8,8,0.007485766895612081,0.062288037109375,0.9983166666666666,0.9829999804496765,2.360483169555664,25.091512441635132,0.001,1024
9,9,0.0051257995208104454,0.05551353759765625,0.999,0.9847999811172485,2.417168617248535,27.518397569656372,0.001,1024
10,10,0.004574326459566752,0.05483145141601563,0.9991,0.984499990940094,2.2832705974578857,29.81180167198181,0.001,1024
11,11,0.003446066050728162,0.057287213134765626,0.9992666666666666,0.9846999645233154,2.4713995456695557,32.29367232322693,0.001,1024
12,12,0.0026184000353018442,0.054853436279296876,0.9996,0.9858999848365784,2.46122407913208,34.76492691040039,0.001,1024
13,13,0.002760186465581258,0.05812305908203125,0.9994,0.9846999645233154,2.3056609630584717,37.080739974975586,0.001,1024
14,14,0.002253260785341263,0.05785086669921875,0.9996666666666667,0.9847999811172485,2.3743014335632324,39.465659618377686,0.001,1024
15,15,0.0017943193664153416,0.059501617431640626,0.9998,0.986299991607666,2.3926925659179688,41.868468284606934,0.001,1024
16,16,0.001639899908999602,0.0612474853515625,0.9997333333333334,0.9853999614715576,2.378974676132202,44.25762724876404,0.001,1024
17,17,0.0017648153568307558,0.06820913696289063,0.9997166666666667,0.9846999645233154,2.508223056793213,46.77618622779846,0.001,1024
18,18,0.0036678395529588063,0.064031494140625,0.99895,0.984499990940094,2.4498379230499268,49.23651051521301,0.001,1024
19,19,0.003715330324570338,0.068061279296875,0.9988666666666667,0.9854999780654907,2.307900905609131,51.5549259185791,0.001,1024
20,20,0.00500964655081431,0.068914453125,0.9983166666666666,0.9855999946594238,2.4129867553710938,53.97851872444153,0.001,1024
21,21,0.0067524154802163444,0.07653909301757812,0.9978166666666667,0.9842999577522278,2.3238365650177,56.3130738735199,0.001,1024
22,22,0.008137002821763356,0.07496060180664063,0.9974333333333333,0.9842999577522278,2.452092170715332,58.77646589279175,0.001,1024
23,23,0.003940236366788546,0.064959521484375,0.9987333333333334,0.9851999878883362,2.5520381927490234,61.339404821395874,0.001,1024
24,24,0.0035724347253640494,0.06697864990234376,0.9989666666666667,0.9858999848365784,2.4483535289764404,63.798832654953,0.001,1024
25,25,0.0049555875062942505,0.07109606323242187,0.9985166666666667,0.9854999780654907,2.4319610595703125,66.24183511734009,0.001,1024
26,26,0.004290661913156509,0.07529675903320313,0.9983666666666666,0.9853000044822693,2.359744071960449,68.6130793094635,0.001,1024
27,27,0.0040320721795161565,0.075180908203125,0.9985,0.9854999780654907,2.4511663913726807,71.07553434371948,0.001,1024
28,28,0.006955183592438698,0.07553482055664062,0.9976,0.9855999946594238,2.4696502685546875,73.55776739120483,0.001,1024
29,29,0.004831687100728353,0.07281603393554688,0.99825,0.9855999946594238,2.479548215866089,76.048987865448,0.001,1024
30,30,0.008718461577097575,0.07844456176757812,0.99685,0.9845999479293823,2.384300470352173,78.44489622116089,0.001,1024
31,31,0.00594521834452947,0.06810904541015625,0.9979833333333333,0.9875999689102173,2.3819596767425537,80.8385214805603,0.001,1024
32,32,0.004301391425728798,0.08222755126953125,0.9985833333333334,0.9839999675750732,2.427107572555542,83.27725601196289,0.001,1024
33,33,0.005498090943694115,0.07911050415039063,0.9981166666666667,0.9858999848365784,2.503936529159546,85.79305124282837,0.001,1024
34,34,0.004262582388520241,0.07068651123046875,0.9986833333333334,0.9869999885559082,2.371718168258667,88.1767361164093,0.001,1024
35,35,0.004114035432537397,0.07527296142578126,0.9985666666666667,0.9865999817848206,2.4937384128570557,90.68278455734253,0.001,1024
36,36,0.0071824659918745355,0.08238220825195312,0.9975833333333334,0.986299991607666,2.3992693424224854,93.09438157081604,0.001,1024
37,37,0.009640305823087692,0.08814422607421875,0.99665,0.9857999682426453,2.4325647354125977,95.54020023345947,0.001,1024
38,38,0.008136742999156316,0.07650535278320313,0.9973833333333333,0.9861999750137329,2.5112075805664062,98.06370520591736,0.001,1024
39,39,0.0070412260850270586,0.0971288330078125,0.9974333333333333,0.9840999841690063,2.588975667953491,100.66530919075012,0.001,1024
40,40,0.007943246153990427,0.0808687744140625,0.99705,0.9872999787330627,2.3108975887298584,102.98865580558777,0.001,1024
41,41,0.011610422410567601,0.08257924194335937,0.9962,0.9851999878883362,2.481323480606079,105.48315048217773,0.001,1024
42,42,0.011646760919690132,0.07451983642578125,0.9962833333333333,0.9861999750137329,2.460927963256836,107.95759963989258,0.001,1024
43,43,0.009487337255477905,0.07872975463867188,0.9968833333333333,0.9866999983787537,2.3718883991241455,110.34227347373962,0.001,1024
