,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,sparsity conv1,sparsity conv2,sparsity mlp1,sparsity mlp2,edge sparsity,param pruned,flops ratio,flops pruned,epoch duration,run duration,lr,batch_size
35,35,0.012368823635578155,0.07984788818359374,0.996,0.98499995470047,1.0,1.0,1.0,1.0,0.8672640594096354,929603.0,1.0,2949030.0,2.909634828567505,110.39848446846008,0.001,1024
36,36,0.012432872939109801,0.06982964477539062,0.9956833333333334,0.9881999492645264,1.0,1.0,1.0,1.0,0.8558280777698997,917345.0,1.0,2949030.0,2.908120632171631,113.3299515247345,0.001,1024
37,37,0.01509709994395574,0.0726066162109375,0.99475,0.986799955368042,1.0,1.0,1.0,1.0,0.8438981042654028,904557.5,1.0,2949030.0,2.956078290939331,116.30810046195984,0.001,1024
38,38,0.013959301857153574,0.074100732421875,0.9952,0.9871999621391296,1.0,1.0,1.0,1.0,0.8311116916072695,890852.0,1.0,2949030.0,2.9535388946533203,119.2837815284729,0.001,1024
39,39,0.015487015358606974,0.07289818115234376,0.9947333333333334,0.9876999855041504,1.0,1.0,1.0,1.0,0.8176260402283838,876397.0,1.0,2949030.0,3.1069371700286865,122.41308188438416,0.001,1024
40,40,0.016270597537358603,0.0729082763671875,0.99445,0.9884999990463257,1.0,1.0,1.0,1.0,0.8036916445870806,861461.0,1.0,2949030.0,3.0916635990142822,125.52720379829407,0.001,1024
41,41,0.016976557381947834,0.07344588623046874,0.99445,0.9879999756813049,1.0,1.0,1.0,1.0,0.7891354442661492,845858.5,1.0,2949030.0,2.9704484939575195,128.5216724872589,0.001,1024
42,42,0.017363235171635946,0.07780889892578124,0.9947,0.9874999523162842,1.0,1.0,1.0,1.0,0.7742550472067768,829908.5,1.0,2949030.0,2.890122175216675,131.43480467796326,0.001,1024
43,43,0.018776895125706992,0.071193212890625,0.9935333333333334,0.988599956035614,1.0,1.0,1.0,1.0,0.7585466656715304,813071.0,1.0,2949030.0,2.8973069190979004,134.35597681999207,0.001,1024
44,44,0.02014855635960897,0.07423927612304687,0.9934666666666667,0.988099992275238,1.0,1.0,1.0,1.0,0.7424609098033362,795829.0,1.0,2949030.0,3.060694694519043,137.44022512435913,0.001,1024
45,45,0.0226556289434433,0.068419873046875,0.9929166666666667,0.9892999529838562,1.0,1.0,1.0,1.0,0.726441392693212,778658.0,1.0,2949030.0,2.9880263805389404,140.45212531089783,0.001,1024
46,46,0.022203733444213867,0.0720193603515625,0.9929,0.9889999628067017,1.0,1.0,1.0,1.0,0.7094880023883271,760486.0,1.0,2949030.0,2.9063124656677246,143.3835527896881,0.001,1024
47,47,0.023957010730107624,0.06946647338867187,0.9919166666666667,0.9901999831199646,1.0,1.0,1.0,1.0,0.6930225398365488,742837.0,1.0,2949030.0,3.095855951309204,146.504469871521,0.001,1024
48,48,0.026875310452779133,0.07772554931640625,0.99115,0.9869999885559082,1.0,1.0,1.0,1.0,0.6758778967794903,724460.0,1.0,2949030.0,2.989642381668091,149.51987767219543,0.001,1024
49,49,0.024532737429936727,0.06921051635742187,0.9916666666666667,0.9870999455451965,1.0,1.0,1.0,1.0,0.6588633988879352,706222.5,1.0,2949030.0,3.006918430328369,152.55150604248047,0.001,1024
50,50,0.02827006370226542,0.06933140258789063,0.9906666666666667,0.9890999794006348,1.0,1.0,1.0,1.0,0.6418162480874725,687950.0,1.0,2949030.0,3.036259174346924,155.61311793327332,0.001,1024
51,51,0.030089183902740478,0.07844409790039063,0.9901,0.9870999455451965,1.0,1.0,1.0,1.0,0.6250881628540508,670019.5,1.0,2949030.0,2.956939458847046,158.59519839286804,0.001,1024
52,52,0.02849820981025696,0.0734126220703125,0.9901,0.9884999990463257,1.0,1.0,1.0,1.0,0.6083372205843938,652064.5,1.0,2949030.0,3.164968729019165,161.78580451011658,0.001,1024
53,53,0.032351799186070763,0.07053162841796876,0.98955,0.9891999959945679,1.0,1.0,1.0,1.0,0.5914789901854686,633994.5,1.0,2949030.0,2.920569658279419,164.73287081718445,0.001,1024
54,54,0.033289784653981525,0.077015869140625,0.989,0.9892999529838562,1.0,1.0,1.0,1.0,0.575359648468112,616716.5,1.0,2949030.0,2.919809103012085,167.67874026298523,0.001,1024
55,55,0.033896268033981325,0.06364392700195312,0.98925,0.9892999529838562,1.0,1.0,1.0,1.0,0.5593769824980408,599585.0,1.0,2949030.0,3.0225303173065186,170.7283148765564,0.001,1024
56,56,0.03711241806348165,0.065166259765625,0.9881666666666666,0.9901999831199646,1.0,1.0,1.0,1.0,0.5437026532820838,582784.0,1.0,2949030.0,2.905938148498535,173.66045475006104,0.001,1024
57,57,0.032769791189829506,0.07069534912109375,0.9888166666666667,0.9888999462127686,1.0,1.0,1.0,1.0,0.5283842407732209,566364.5,1.0,2949030.0,2.8947086334228516,176.5837917327881,0.001,1024
58,58,0.03979685389200846,0.07575574340820312,0.9872833333333333,0.9890999794006348,1.0,1.0,1.0,1.0,0.5129953912751427,549869.5,1.0,2949030.0,2.979576349258423,179.59026265144348,0.001,1024
59,59,0.03977282288869222,0.070588623046875,0.9867833333333333,0.9881999492645264,1.0,1.0,1.0,1.0,0.4983766839571594,534200.0,1.0,2949030.0,2.8576433658599854,182.4749596118927,0.001,1024
60,60,0.03959013900756836,0.07163739013671876,0.9868833333333333,0.9886999726295471,1.0,1.0,1.0,1.0,0.4841068962943613,518904.5,1.0,2949030.0,2.8556458950042725,185.35829663276672,0.001,1024
61,61,0.04235782127380371,0.07032408447265626,0.98625,0.9892999529838562,1.0,1.0,1.0,1.0,0.47034369518976005,504152.0,1.0,2949030.0,2.960829496383667,188.33685421943665,0.001,1024
62,62,0.043917284345626834,0.06727680053710937,0.9859,0.9892999529838562,1.0,1.0,1.0,1.0,0.45709687651602793,489953.0,0.9999983045272514,2949025.0,3.0886127948760986,191.44323229789734,0.001,1024
63,63,0.042237603123982746,0.06876116333007813,0.9866,0.989799976348877,1.0,1.0,1.0,1.0,0.4437497667649364,475646.5,0.9999966090545027,2949020.0,3.146439790725708,194.60762310028076,0.001,1024
64,64,0.04182015139261881,0.0728638671875,0.9862666666666666,0.9883999824523926,1.0,1.0,1.0,1.0,0.43071939023024963,461679.5,0.9999966090545027,2949020.0,2.9850258827209473,197.61138463020325,0.001,1024
65,65,0.046188837973276775,0.07651161499023437,0.9848666666666667,0.988099992275238,1.0,1.0,1.0,1.0,0.41847361644960257,448553.5,0.9999966090545027,2949020.0,3.019899845123291,200.64976239204407,0.001,1024
66,66,0.04868480281829834,0.0769915283203125,0.98425,0.9878999590873718,1.0,1.0,1.0,1.0,0.4065413105944695,435763.5,0.999994913581754,2949015.0,3.1486520767211914,203.81624245643616,0.001,1024
67,67,0.048266513522466026,0.07056548461914063,0.9844666666666667,0.9893999695777893,1.0,1.0,1.0,1.0,0.3949975743553383,423390.0,0.9999966090545027,2949020.0,3.030639410018921,206.86455488204956,0.001,1024
68,68,0.05272826102574666,0.07628976440429687,0.9830833333333333,0.9873999953269958,1.0,1.0,1.0,1.0,0.3836115050192186,411185.5,0.9999915226362567,2949005.0,2.9548544883728027,209.8380663394928,0.001,1024
69,69,0.054059492905934654,0.07863475952148437,0.9823666666666667,0.9883999824523926,1.0,1.0,1.0,1.0,0.3729074150091428,399712.0,0.9999915226362567,2949005.0,2.9775118827819824,212.83334612846375,0.001,1024
70,70,0.05094949394861857,0.07640109252929687,0.9831666666666666,0.9882999658584595,1.0,1.0,1.0,1.0,0.36243096242116657,388482.5,0.9999932181090053,2949010.0,2.9370977878570557,215.78944540023804,0.001,1024
71,71,0.05122865549723307,0.07612698364257812,0.9835833333333334,0.9882999658584595,1.0,1.0,1.0,1.0,0.35243683994476993,377770.0,0.999989827163508,2949000.0,3.0375852584838867,218.84514737129211,0.001,1024
72,72,0.049414038372039795,0.07520020751953126,0.9838333333333333,0.9892999529838562,1.0,1.0,1.0,1.0,0.34241286338022914,367025.5,0.9999932181090053,2949010.0,2.9787192344665527,221.8414614200592,0.001,1024
73,73,0.058933409627278645,0.06858745727539063,0.98165,0.9888999462127686,1.0,1.0,1.0,1.0,0.3329915662200993,356927.0,0.999989827163508,2949000.0,2.8998615741729736,224.75879883766174,0.001,1024
74,74,0.05870121587117513,0.06902199096679687,0.9810333333333333,0.9887999892234802,1.0,1.0,1.0,1.0,0.32367289248796505,346938.5,0.9999881316907593,2948995.0,2.9722023010253906,227.7487087249756,0.001,1024
75,75,0.05996617399851481,0.06666615600585937,0.9814333333333334,0.9893999695777893,1.0,1.0,1.0,1.0,0.3148188230025749,337448.0,0.9999813497997647,2948975.0,2.95084285736084,230.71868205070496,0.001,1024
76,76,0.058933483982086185,0.07444551391601563,0.9815833333333334,0.9882999658584595,1.0,1.0,1.0,1.0,0.3061648692017763,328172.0,0.9999830452725134,2948980.0,2.974081516265869,233.71088242530823,0.001,1024
77,77,0.06352378791173299,0.079343310546875,0.97955,0.9883999824523926,1.0,1.0,1.0,1.0,0.2978262492070008,319234.0,0.9999830452725134,2948980.0,2.9852371215820312,236.71592617034912,0.001,1024
78,78,0.06088129577636719,0.08481875610351562,0.98035,0.9857999682426453,1.0,1.0,1.0,1.0,0.2900086763443669,310854.5,0.9999830452725134,2948980.0,3.063758134841919,239.797931432724,0.001,1024
79,79,0.060041499106089274,0.06597589111328125,0.9805166666666667,0.9890999794006348,1.0,1.0,1.0,1.0,0.28222282345038624,302509.0,0.9999779588542673,2948965.0,2.9665353298187256,242.78217959403992,0.001,1024
80,80,0.06050401000976562,0.0833699462890625,0.9806833333333334,0.9864999651908875,1.0,1.0,1.0,1.0,0.2748777848266597,294636.0,0.9999711769632726,2948945.0,3.133920431137085,245.9339497089386,0.001,1024
