,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,sparsity mlp1,sparsity mlp2,edge sparsity,param pruned,flops ratio,flops pruned,epoch duration,run duration,lr,batch_size
0,0,0.913487845102946,0.24337314453125,0.8434333333333334,0.9365999698638916,0.9925000071525574,0.98499995470047,0.988389665767856,472855.5,0.988389665767856,472855.5,4.952393531799316,19.047892332077026,0.001,1024
1,1,0.17887860908508302,0.15963729248046876,0.9479,0.9542999863624573,0.9874999523162842,0.9899999499320984,0.9913055747162476,474250.5,0.9913055747162476,474250.5,2.4795548915863037,21.542677879333496,0.001,1024
2,2,0.11615647417704264,0.13049422607421876,0.9645833333333333,0.9635999798774719,0.9824999570846558,0.98499995470047,0.9875870069605568,472471.5,0.9875870069605568,472471.5,2.5800211429595947,24.136189460754395,0.001,1024
3,3,0.08227818743387857,0.11966927490234375,0.9750333333333333,0.965499997138977,0.98499995470047,0.9925000071525574,0.9863830187496081,471895.5,0.9863830187496081,471895.5,2.491908311843872,26.641054391860962,0.001,1024
4,4,0.05934795281092326,0.11228074951171875,0.9821333333333333,0.9675999879837036,0.98499995470047,0.9925000071525574,0.9876047741476975,472480.0,0.9876047741476975,472480.0,2.4279110431671143,29.081836462020874,0.001,1024
5,5,0.046615501403808594,0.1020265380859375,0.9857,0.9709999561309814,0.9874999523162842,0.9899999499320984,0.9855448255680275,471494.5,0.9855448255680275,471494.5,2.5477802753448486,31.64267063140869,0.001,1024
6,6,0.03434079208374023,0.10129290161132813,0.98985,0.9718999862670898,0.9899999499320984,0.9824999570846558,0.9838862063920069,470701.0,0.9838862063920069,470701.0,2.4912562370300293,34.14728355407715,0.001,1024
7,7,0.027717676003774006,0.09213280029296875,0.9919833333333333,0.9751999974250793,0.9925000071525574,0.98499995470047,0.9822631215902677,469924.5,0.9822631215902677,469924.5,2.590425968170166,36.75155210494995,0.001,1024
8,8,0.022646366866429648,0.0943986572265625,0.99345,0.974399983882904,0.9799999594688416,0.9824999570846558,0.9834671098012165,470500.5,0.9834671098012165,470500.5,2.475039005279541,39.240103006362915,0.001,1024
9,9,0.019626199865341188,0.09421260375976563,0.99415,0.974399983882904,0.9925000071525574,0.9874999523162842,0.9855448255680275,471494.5,0.9855448255680275,471494.5,2.5648481845855713,41.81890845298767,0.001,1024
10,10,0.01661006882985433,0.09331353759765625,0.99545,0.9750999808311462,0.9899999499320984,0.9774999618530273,0.9806400367885286,469148.0,0.9806400367885286,469148.0,2.4250447750091553,44.25882124900818,0.001,1024
11,11,0.013998123749097188,0.09613822631835937,0.9962,0.9764999747276306,0.9774999618530273,0.9899999499320984,0.9810058318178968,469323.0,0.9810058318178968,469323.0,2.5865330696105957,46.85936236381531,0.001,1024
12,12,0.011471684312820434,0.0940491943359375,0.9968,0.9768999814987183,0.9749999642372131,0.9799999594688416,0.9769214690328379,467369.0,0.9769214690328379,467369.0,2.511436939239502,49.38499593734741,0.001,1024
13,13,0.010166151475906372,0.0999272705078125,0.9971166666666667,0.9761999845504761,0.9699999690055847,0.9774999618530273,0.9789458832382266,468337.5,0.9789458832382266,468337.5,2.5445821285247803,51.94388556480408,0.001,1024
14,14,0.011000554625193278,0.09433032836914063,0.9965,0.977899968624115,0.9624999761581421,0.9724999666213989,0.9723291737212851,465172.0,0.9723291737212851,465172.0,2.54731822013855,54.50553894042969,0.001,1024
15,15,0.010312274400393168,0.09682505493164062,0.9968833333333333,0.9770999550819397,0.9799999594688416,0.9649999737739563,0.9719278443176355,464980.0,0.9719278443176355,464980.0,2.588331460952759,57.10852336883545,0.001,1024
16,16,0.010008010387420654,0.09861556396484375,0.9970833333333333,0.9779999852180481,0.9674999713897705,0.9749999642372131,0.9714909805397044,464771.0,0.9714909805397044,464771.0,2.329454183578491,59.45311141014099,0.001,1024
17,17,0.00995786361694336,0.1028980712890625,0.9970333333333333,0.9775999784469604,0.9574999809265137,0.9699999690055847,0.9694310319600343,463785.5,0.9694310319600343,463785.5,2.3728549480438232,61.84111738204956,0.001,1024
18,18,0.008689629431565602,0.1041892333984375,0.9975666666666667,0.9770999550819397,0.9699999690055847,0.9724999666213989,0.9669519867895738,462599.5,0.9669519867895738,462599.5,2.5276386737823486,64.38382601737976,0.001,1024
19,19,0.00957443823814392,0.10262532958984374,0.9971666666666666,0.9784999489784241,0.9724999666213989,0.9574999809265137,0.9652578332392717,461789.0,0.9652578332392717,461789.0,2.360894203186035,66.76123690605164,0.001,1024
20,20,0.011579347940286,0.11862198486328125,0.9960666666666667,0.974299967288971,0.9524999856948853,0.9624999761581421,0.9591668234359649,458875.0,0.9591668234359649,458875.0,2.414344310760498,69.19126057624817,0.001,1024
21,21,0.012788829974333445,0.1056764892578125,0.9955166666666667,0.9789999723434448,0.9424999952316284,0.9724999666213989,0.9537896365042536,456302.5,0.9537896365042536,456302.5,2.486309289932251,71.69338583946228,0.001,1024
22,22,0.010301057720184326,0.103273388671875,0.99675,0.9785999655723572,0.9699999690055847,0.9624999761581421,0.9586944252837525,458649.0,0.9586944252837525,458649.0,2.3812448978424072,74.09038043022156,0.001,1024
23,23,0.012381703219811122,0.11381923828125,0.9957833333333334,0.9779999852180481,0.9574999809265137,0.9474999904632568,0.9524257436090383,455650.0,0.9524257436090383,455650.0,2.5042011737823486,76.61053895950317,0.001,1024
24,24,0.012407232999801636,0.104643359375,0.9959333333333333,0.9782999753952026,0.949999988079071,0.92249995470047,0.9439089901966932,451575.5,0.9439089901966932,451575.5,2.4755330085754395,79.10199308395386,0.001,1024
25,25,0.01077515411376953,0.1069218017578125,0.9962,0.9791999459266663,0.9199999570846558,0.9350000023841858,0.9425095629271963,450906.0,0.9425095629271963,450906.0,2.4050350189208984,81.52318120002747,0.001,1024
26,26,0.011707011810938518,0.1079616943359375,0.9961666666666666,0.9797999858856201,0.9074999690055847,0.9424999952316284,0.9277063606529964,443824.0,0.9277063606529964,443824.0,2.5391736030578613,84.07908391952515,0.001,1024
27,27,0.013838519779841105,0.104051025390625,0.9950833333333333,0.9802999496459961,0.9124999642372131,0.9274999499320984,0.9243891223009553,442237.0,0.9243891223009553,442237.0,2.4126200675964355,86.50817847251892,0.001,1024
28,28,0.01591484096844991,0.1075297607421875,0.9946,0.9793999791145325,0.9199999570846558,0.9350000023841858,0.923149599715725,441644.0,0.923149599715725,441644.0,2.5261871814727783,89.05107188224792,0.001,1024
29,29,0.015860590330759684,0.11781187744140625,0.9945166666666667,0.9789999723434448,0.9024999737739563,0.9099999666213989,0.9173533161932234,438871.0,0.9173533161932234,438871.0,2.497533082962036,91.56541681289673,0.001,1024
30,30,0.016683662017186483,0.11322117919921874,0.9939833333333333,0.9791999459266663,0.8949999809265137,0.9074999690055847,0.9029514433226731,431981.0,0.9029514433226731,431981.0,2.454740047454834,94.03714227676392,0.001,1024
31,31,0.018093961787223816,0.10854295654296875,0.9936666666666667,0.9805999994277954,0.9199999570846558,0.9024999737739563,0.901328358520934,431204.5,0.901328358520934,431204.5,2.6382346153259277,96.69248962402344,0.001,1024
32,32,0.01468087923526764,0.11090362548828125,0.9948666666666667,0.9805999994277954,0.9074999690055847,0.8949999809265137,0.8909930812483017,426260.0,0.8909930812483017,426260.0,2.6263279914855957,99.33588123321533,0.001,1024
33,33,0.015763692506154378,0.11570020751953125,0.9941166666666666,0.9805999994277954,0.85999995470047,0.8549999594688416,0.8608076754248448,411819.0,0.8608076754248448,411819.0,2.5208985805511475,101.87433815002441,0.001,1024
34,34,0.018352852948506672,0.133351220703125,0.99355,0.9781000018119812,0.8499999642372131,0.8624999523162842,0.865311134800694,413973.5,0.865311134800694,413973.5,2.544262647628784,104.43615746498108,0.001,1024
35,35,0.022518773825963338,0.12720191650390625,0.9920166666666667,0.9784999489784241,0.8324999809265137,0.8549999594688416,0.8567410798269267,409873.5,0.8567410798269267,409873.5,2.5379371643066406,106.99169850349426,0.001,1024
36,36,0.024766578650474547,0.12955142822265625,0.9914666666666667,0.9801999926567078,0.8399999737739563,0.8774999976158142,0.8434543592316214,403517.0,0.8434543592316214,403517.0,2.4246785640716553,109.4342451095581,0.001,1024
37,37,0.027207143004735312,0.11709417724609375,0.99075,0.9817000031471252,0.8349999785423279,0.8100000023841858,0.8311835036893042,397646.5,0.8311835036893042,397646.5,2.520134687423706,111.97232103347778,0.001,1024
38,38,0.028928845723470053,0.13991129150390624,0.9903166666666666,0.9783999919891357,0.8324999809265137,0.8399999737739563,0.8269214690328379,395607.5,0.8269214690328379,395607.5,2.5095314979553223,114.49995994567871,0.001,1024
39,39,0.02926977548599243,0.1335477783203125,0.9899166666666667,0.9794999957084656,0.7649999856948853,0.8424999713897705,0.799250642754123,382369.5,0.799250642754123,382369.5,2.5519871711730957,117.07036757469177,0.001,1024
40,40,0.03400399864514669,0.13894151611328126,0.9884666666666667,0.9800999760627747,0.7450000047683716,0.8224999904632568,0.786766580966117,376397.0,0.786766580966117,376397.0,2.4867074489593506,119.57564282417297,0.001,1024
41,41,0.03544003143310547,0.13129749755859374,0.9883,0.98089998960495,0.7824999690055847,0.7999999523162842,0.7781609916180682,372280.0,0.7781609916180682,372280.0,2.517469644546509,122.11186933517456,0.001,1024
42,42,0.038242251046498615,0.13128189697265624,0.9872,0.9817999601364136,0.7749999761581421,0.7749999761581421,0.7505967684621977,359093.0,0.7505967684621977,359093.0,2.5237855911254883,124.65491795539856,0.001,1024
43,43,0.04186112613677979,0.1460480224609375,0.9858166666666667,0.9794999957084656,0.7425000071525574,0.75,0.734010576701992,351158.0,0.734010576701992,351158.0,2.5358805656433105,127.2098114490509,0.001,1024
44,44,0.04170409739812215,0.14272105712890626,0.98565,0.9799999594688416,0.7149999737739563,0.73499995470047,0.7216331180368303,345236.5,0.7216331180368303,345236.5,2.5293517112731934,129.75843238830566,0.001,1024
45,45,0.04878449309666952,0.14293055419921874,0.9838666666666667,0.9801999926567078,0.6974999904632568,0.6974999904632568,0.7107010723020004,340006.5,0.7107010723020004,340006.5,2.5714118480682373,132.34909224510193,0.001,1024
46,46,0.0513840295791626,0.1526349365234375,0.9828666666666667,0.9787999987602234,0.6800000071525574,0.73499995470047,0.6849376058192763,327681.0,0.6849376058192763,327681.0,2.5814669132232666,134.9501280784607,0.001,1024
47,47,0.05755890261332194,0.14688731689453124,0.98065,0.9800999760627747,0.6775000095367432,0.6974999904632568,0.6697435254279802,320412.0,0.6697435254279802,320412.0,2.6682181358337402,137.6381413936615,0.001,1024
48,48,0.056854962793986004,0.1495097900390625,0.98095,0.9797999858856201,0.6424999833106995,0.6924999952316284,0.6543153362178884,313031.0,0.6543153362178884,313031.0,2.4974472522735596,140.15542078018188,0.001,1024
